Date,Open,High,Low,Close,Volume,Change
2023-01-30,57300,58700,57200,57300,1233861,-0.69
2023-01-31,57400,58000,55500,55900,1402754,-2.44
2023-02-01,55800,58400,55700,57400,1357747,2.68
2023-02-02,57700,57800,56000,56400,1559017,-1.74
2023-02-03,56000,57500,55600,56900,1220051,0.89
2023-02-06,56400,56500,55000,55700,1198785,-2.11
2023-02-07,55800,56100,55000,55500,1100439,-0.36
2023-02-08,56000,57200,55500,55700,1830445,0.36
2023-02-09,56000,56500,54000,54200,2044662,-2.69
2023-02-10,54200,55700,54200,55700,1148965,2.77
2023-02-13,55400,56200,55100,55300,1312990,-0.72
2023-02-14,55700,55900,52900,53000,1964766,-4.16
2023-02-15,52600,52700,50300,50400,3313779,-4.91
2023-02-16,50400,50700,49300,49800,3233661,-1.19
2023-02-17,49400,50900,49200,50000,2911779,0.4
2023-02-20,50200,50800,49600,50700,1632737,1.4
2023-02-21,50700,51400,50500,50600,1464064,-0.2
2023-02-22,50500,50800,49700,49700,1511960,-1.78
2023-02-23,49700,50600,49300,50000,1541622,0.6
2023-02-24,49950,51200,49900,50700,1348402,1.4
2023-02-27,50400,51100,50000,50600,1006540,-0.2
2023-02-28,50600,51700,50600,51300,1452723,1.38
2023-03-02,51900,52000,50200,50600,1628359,-1.36
2023-03-03,50700,51000,49800,50000,1077928,-1.19
2023-03-06,50600,50600,49800,50200,1162559,0.4
2023-03-07,50000,51500,50000,50800,1266350,1.2
2023-03-08,50200,51200,50100,50600,1294264,-0.39
2023-03-09,50400,51500,50100,50700,1545967,0.2
2023-03-10,49900,50200,49350,49700,1165480,-1.97
2023-03-13,49600,50600,49050,50300,1003507,1.21
2023-03-14,49100,49450,48300,48400,1941848,-3.78
2023-03-15,48650,49950,48650,49000,1195377,1.24
2023-03-16,48150,48900,47950,48050,1452245,-1.94
2023-03-17,48600,49800,48150,48450,1765098,0.83
2023-03-20,48350,49250,47800,48400,998405,-0.1
2023-03-21,48500,48850,48150,48450,922158,0.1
2023-03-22,49400,49650,48900,49150,871351,1.44
2023-03-23,48800,49250,48650,48950,911009,-0.41
2023-03-24,48550,48750,47000,47050,2207548,-3.88
2023-03-27,46650,47000,46350,46700,1477169,-0.74
2023-03-28,47500,48450,47450,47900,1680191,2.57
2023-03-29,47600,48200,47600,48050,1092869,0.31
2023-03-30,47800,47900,47050,47200,1629175,-1.77
2023-03-31,46900,47900,46900,47650,1326697,0.95
2023-04-03,47750,47750,47100,47300,785639,-0.73
2023-04-04,47450,47800,47150,47750,782773,0.95
2023-04-05,47850,48300,47750,47850,833675,0.21
2023-04-06,47800,47850,46600,46650,1505185,-2.51
2023-04-07,46800,47350,46450,47000,635365,0.75
2023-04-10,46550,47200,46450,46550,846981,-0.96
2023-04-11,46900,47300,46550,46950,1028805,0.86
2023-04-12,46750,47150,46550,46900,1613515,-0.11
2023-04-13,46650,47300,46450,47200,1165017,0.64
2023-04-14,47700,49200,47550,48650,1848926,3.07
2023-04-17,49000,49050,48000,48400,860465,-0.51
2023-04-18,48200,48950,47700,48400,856233,0.0
2023-04-19,48550,49650,48550,49450,1367592,2.17
2023-04-20,49550,50500,49200,50400,1445434,1.92
2023-04-21,50200,50400,49850,50100,1050932,-0.6
2023-04-24,49800,50200,49050,49200,1162617,-1.8
2023-04-25,49500,50300,49100,49750,1100293,1.12
2023-04-26,49450,49500,48600,48950,849300,-1.61
2023-04-27,48900,49000,48100,48250,1062246,-1.43
2023-04-28,48550,49700,48550,49500,2432073,2.59
2023-05-02,48850,49650,48800,49500,890785,0.0
2023-05-03,49000,49150,48100,48300,814233,-2.42
2023-05-04,48350,48850,47900,48700,1429517,0.83
2023-05-08,48750,49600,48700,49250,1339222,1.13
2023-05-09,48900,49450,48550,49150,1107796,-0.2
2023-05-10,48900,49100,48050,48600,758119,-1.12
2023-05-11,49050,49650,48950,49200,2004475,1.23
2023-05-12,49000,49000,48400,48600,2291609,-1.22
2023-05-15,49100,49200,48400,48800,762706,0.41
2023-05-16,49150,49800,49050,49300,1293549,1.02
2023-05-17,49250,49450,48850,48850,655832,-0.91
2023-05-18,49300,49600,49200,49500,802540,1.33
2023-05-19,49350,49650,49150,49500,1151186,0.0
2023-05-22,49450,49950,49200,49350,871022,-0.3
2023-05-23,49600,49750,49350,49400,1007078,0.1
2023-05-24,49300,49550,49100,49300,667443,-0.2
2023-05-25,48850,49000,48200,48300,1212363,-2.03
2023-05-26,48100,48300,47800,47950,823036,-0.72
2023-05-30,48250,48500,47900,48350,1016913,0.83
2023-05-31,48000,48600,47850,48000,2285762,-0.72
2023-06-01,47550,48000,46800,46800,1985923,-2.5
2023-06-02,47200,47500,47000,47450,1151593,1.39
2023-06-05,48000,49000,48000,48550,1567190,2.32
2023-06-07,49100,49150,48400,48400,1483010,-0.31
2023-06-08,48350,48700,48250,48450,1865047,0.1
2023-06-09,48750,49450,48550,49450,1606416,2.06
2023-06-12,49100,49400,48600,48750,733154,-1.42
2023-06-13,48900,48950,48450,48500,895510,-0.51
2023-06-14,48550,48750,48250,48550,1010571,0.1
2023-06-15,48850,49050,48050,48200,960450,-0.72
2023-06-16,48900,49050,48200,48300,1233079,0.21
2023-06-19,48350,48500,48050,48150,590340,-0.31
2023-06-20,47900,48300,47700,47850,669083,-0.62
2023-06-21,47500,47750,46800,46900,1371773,-1.99
2023-06-22,47250,47900,47000,47800,709962,1.92
2023-06-23,47400,47600,46850,46950,805606,-1.78
2023-06-26,46900,47500,46500,47200,699859,0.53
2023-06-27,47150,47600,47000,47550,937079,0.74
2023-06-28,48000,48500,47900,48150,909024,1.26
2023-06-29,47700,48150,47100,47100,872642,-2.18
2023-06-30,47800,48050,47150,47750,1020166,1.38
2023-07-03,47850,49000,47800,48650,1105458,1.88
2023-07-04,48450,49050,48350,48400,613663,-0.51
2023-07-05,49350,49400,47750,47750,933765,-1.34
2023-07-06,47750,47750,46700,46700,1489332,-2.2
2023-07-07,46700,46850,46150,46500,1061756,-0.43
2023-07-10,47300,47350,46600,46750,930420,0.54
2023-07-11,47350,47650,46850,47250,1132079,1.07
2023-07-12,47300,47550,46500,47000,1313810,-0.53
2023-07-13,47850,47900,47100,47100,1915048,0.21
2023-07-14,47550,48900,47550,48750,1965274,3.5
2023-07-17,48200,48700,48000,48650,808557,-0.21
2023-07-18,49300,49300,47900,48150,717417,-1.03
2023-07-19,48800,49100,47950,48150,898593,0.0
2023-07-20,48150,48500,48050,48200,810139,0.1
2023-07-21,48650,49050,48150,48650,936248,0.93
2023-07-24,49000,49000,47500,47650,767940,-2.06
2023-07-25,48200,48400,47300,47650,879405,0.0
2023-07-26,48350,50000,47750,49600,2410506,4.09
2023-07-27,49950,52000,49650,51700,2618613,4.23
2023-07-28,51100,52000,50000,51100,1335774,-1.16
2023-07-31,51500,51500,50100,51000,1071531,-0.2
2023-08-01,51200,52900,51000,52800,1513444,3.53
2023-08-02,53400,53500,52100,52600,1950519,-0.38
2023-08-03,53000,53300,50700,51200,1341093,-2.66
2023-08-04,51700,52600,51400,52000,1029509,1.56
2023-08-07,52000,52100,51100,51200,946979,-1.54
2023-08-08,51800,52500,51600,51800,915314,1.17
2023-08-09,51600,51900,50700,50800,939669,-1.93
2023-08-10,50900,51600,50800,51400,666944,1.18
2023-08-11,51800,52400,51400,51600,894788,0.39
2023-08-14,51200,52000,51200,51600,580501,0.0
2023-08-16,51000,51500,50800,51000,828525,-1.16
2023-08-17,50400,51800,50400,51800,1160362,1.57
2023-08-18,51200,52400,51200,52000,925427,0.39
2023-08-21,52200,52600,51600,51800,765929,-0.38
2023-08-22,52000,52400,51700,52200,737242,0.77
2023-08-23,51600,53100,51600,52600,885940,0.77
2023-08-24,52600,53200,52500,53200,682104,1.14
2023-08-25,52500,53000,52300,52500,783773,-1.32
2023-08-28,53400,53500,52400,52600,464129,0.19
2023-08-29,52500,53000,52300,52900,587541,0.57
2023-08-30,53200,53200,52500,52600,488895,-0.57
2023-08-31,53000,54100,52800,54100,1981012,2.85
2023-09-01,54200,54400,53200,53600,639617,-0.92
2023-09-04,53000,54000,53000,54000,605267,0.75
2023-09-05,53500,54200,53300,53900,553166,-0.19
2023-09-06,54200,54800,53900,54300,584034,0.74
2023-09-07,53800,54400,53700,54200,554843,-0.18
2023-09-08,54200,54400,53500,54100,400734,-0.18
2023-09-11,54900,55700,54200,55200,990651,2.03
2023-09-12,55600,55700,54100,54800,660569,-0.72
2023-09-13,54900,56000,54800,55500,903843,1.28
2023-09-14,55800,56100,55500,56100,1039824,1.08
2023-09-15,56200,58000,56100,57300,2254377,2.14
2023-09-18,56200,57500,56000,57200,1193896,-0.17
2023-09-19,57300,57400,56000,56200,609231,-1.75
2023-09-20,56000,57000,55900,56800,660316,1.07
2023-09-21,57000,57500,56400,57300,912277,0.88
2023-09-22,57300,57600,57000,57500,833696,0.35
2023-09-25,57600,57700,56700,57400,843047,-0.17
2023-09-26,56800,57500,55400,55700,1368399,-2.96
2023-09-27,55200,55700,54800,55300,1302149,-0.72
2023-10-04,55500,55600,54500,54700,2072789,-1.08
2023-10-05,54700,54800,52900,53600,782085,-2.01
2023-10-06,53700,56000,53400,55800,658127,4.1
2023-10-10,56900,57400,56200,56600,1155125,1.43
2023-10-11,56500,56800,55000,55600,1518786,-1.77
2023-10-12,56000,56500,55600,56500,1221555,1.62
2023-10-13,55600,56900,55600,56600,678506,0.18
2023-10-16,56500,57300,56000,56600,811723,0.0
2023-10-17,57200,57200,56200,56400,684765,-0.35
2023-10-18,56400,57900,56400,57700,1194703,2.3
2023-10-19,57200,57500,56600,57200,807489,-0.87
2023-10-20,56500,57200,56400,56800,714976,-0.7
2023-10-23,56800,56800,54800,55200,897070,-2.82
2023-10-24,55400,56100,54400,55600,847885,0.72
2023-10-25,55300,55800,54200,54400,1059919,-2.16
2023-10-26,54000,54800,53300,53300,978880,-2.02
2023-10-27,54200,54400,52300,52500,1147240,-1.5
2023-10-30,51700,52100,50400,51100,1159751,-2.67
2023-10-31,51900,51900,50800,51500,1419713,0.78
2023-11-01,50900,51800,50700,51300,830942,-0.39
2023-11-02,51700,52300,50800,51000,834704,-0.58
2023-11-03,51700,52800,51400,52600,730337,3.14
2023-11-06,53000,55700,52300,55700,1130725,5.89
2023-11-07,54700,54700,52100,52300,1335460,-6.1
2023-11-08,51500,52500,51500,52100,829548,-0.38
2023-11-09,52100,53900,52100,53400,1423056,2.5
2023-11-10,52900,53700,52800,53500,611038,0.19
2023-11-13,54200,54200,52700,52900,593164,-1.12
2023-11-14,53400,53900,53000,53500,766748,1.13
2023-11-15,54400,55000,53500,54600,1157012,2.06
2023-11-16,54400,54800,53600,54300,580108,-0.55
2023-11-17,54200,54800,54000,54600,470739,0.55
2023-11-20,53500,54500,52700,53900,703966,-1.28
2023-11-21,53700,54500,53600,54100,921302,0.37
2023-11-22,53600,54700,53300,54500,573536,0.74
2023-11-23,54900,56000,54200,54300,907567,-0.37
2023-11-24,54600,54600,53700,53700,469824,-1.1
2023-11-27,53200,53600,52300,52400,1286094,-2.42
2023-11-28,51600,52700,51100,52400,1415178,0.0
2023-11-29,51800,52200,51500,51700,1022798,-1.34
2023-11-30,51700,52600,51500,52400,1465252,1.35
2023-12-01,52600,52800,51900,51900,453496,-0.95
2023-12-04,52400,52400,51500,51500,574587,-0.77
2023-12-05,51600,51900,51000,51500,676977,0.0
2023-12-06,51700,52400,51600,52000,720118,0.97
2023-12-07,52000,52100,51200,51400,658776,-1.15
2023-12-08,51800,52300,51600,51800,609937,0.78
2023-12-11,52300,52300,51200,51600,611980,-0.39
2023-12-12,52000,52400,51800,52100,877118,0.97
2023-12-13,52200,52400,51400,51500,859580,-1.15
2023-12-14,51900,52400,51900,51900,1733967,0.78
2023-12-15,52700,53400,52600,53200,1396078,2.5
2023-12-18,52700,52800,52300,52500,522284,-1.32
2023-12-19,52200,52600,52000,52000,698259,-0.95
2023-12-20,52500,53500,52400,53200,1349165,2.31
2023-12-21,53100,53500,52700,53100,679181,-0.19
2023-12-22,53300,53400,52400,52500,771841,-1.13
2023-12-26,52800,52900,52300,52500,1042708,0.0
2023-12-27,52100,52700,52100,52300,744008,-0.38
2023-12-28,52700,54100,52500,54100,1211536,3.44
2024-01-02,53300,53800,52700,53600,811158,-0.92
2024-01-03,53200,53600,52600,52600,689245,-1.87
2024-01-04,52100,52400,51700,51700,755382,-1.71
2024-01-05,51600,51700,51100,51300,569782,-0.77
2024-01-08,51700,52500,51500,52200,539904,1.75
2024-01-09,52800,52900,52100,52400,470134,0.38
2024-01-10,51600,52100,51300,51300,4539715,-2.1
2024-01-11,51500,52200,51000,51000,1704375,-0.58
2024-01-12,51200,51400,50600,51000,1169346,0.0
2024-01-15,51000,51800,50900,51600,708782,1.18
2024-01-16,51200,51500,50800,51100,736825,-0.97
2024-01-17,50800,51300,49750,49800,1340792,-2.54
2024-01-18,49450,49700,49200,49400,873664,-0.8
2024-01-19,49500,49750,48900,49500,860502,0.2
2024-01-22,49100,49850,49100,49300,1063329,-0.4
2024-01-23,50300,51500,50000,51400,1800015,4.26
2024-01-24,51400,53000,51000,52100,1825246,1.36
2024-01-25,51700,52900,51600,52900,1478934,1.54
2024-01-26,52500,53900,52500,53800,1997168,1.7
2024-01-29,53900,56000,53300,55600,2107798,3.35
2024-01-30,55900,56700,55100,55900,1842740,0.54
2024-01-31,55100,57000,55000,56600,1343293,1.25
2024-02-01,58700,61500,57700,61300,4269503,8.3
2024-02-02,62400,66500,61500,66300,5492430,8.16
2024-02-05,65000,65600,61500,62700,4587829,-5.43
2024-02-06,62100,64400,61700,63100,2056719,0.64
2024-02-07,62500,66400,62100,64700,2483851,2.54
2024-02-08,65400,67600,65000,67600,2402421,4.48
2024-02-13,70100,71100,67900,69700,2716168,3.11
2024-02-14,67900,68500,66500,67300,1484617,-3.44
2024-02-15,66000,66700,65000,65100,7779512,-3.27
2024-02-16,65600,67700,64700,67700,2072109,3.99
2024-02-19,67800,69900,67800,68800,1838345,1.62
2024-02-20,69000,69300,65300,67900,1717155,-1.31
2024-02-21,65900,67200,64100,65100,2802649,-4.12
2024-02-22,64400,65600,63100,64900,2438017,-0.31
2024-02-23,65000,66600,64500,65800,1813624,1.39
2024-02-26,64200,64800,59700,62500,2648251,-5.02
2024-02-27,62000,63200,61500,62400,1643919,-0.16
2024-02-28,62000,62900,60900,62300,1588795,-0.16
2024-02-29,61900,64200,61900,63500,3356139,1.93
2024-03-04,65700,69500,64000,69000,4010440,8.66
2024-03-05,70500,72900,69500,69500,3649003,0.72
2024-03-06,70000,70500,68100,69800,1954067,0.43
2024-03-07,69000,71600,68900,71200,2090836,2.01
2024-03-08,70500,71300,69600,70900,1777459,-0.42
2024-03-11,70100,71200,69200,70700,1416572,-0.28
2024-03-12,71300,74500,70900,73200,2220086,3.54
2024-03-13,73900,78500,73500,77500,3013824,5.87
2024-03-14,75900,78600,75500,78600,2287531,1.42
2024-03-15,75500,77000,74800,76200,4331136,-3.05
2024-03-18,74400,75100,71500,74400,2045651,-2.36
2024-03-19,73300,74100,72300,72500,1542773,-2.55
2024-03-20,73900,76500,73300,73800,2289677,1.79
2024-03-21,73600,76800,73600,76100,1926427,3.12
2024-03-22,75000,76000,74300,74900,1244910,-1.58
2024-03-25,74200,75100,71000,72000,2053367,-3.87
2024-03-26,72300,74400,71800,71800,1711871,-0.28
2024-03-27,71700,72000,68700,69000,2106983,-3.9
2024-03-28,70000,70900,69500,70300,1618747,1.88
2024-03-29,71300,71800,69500,69500,1004163,-1.14
2024-04-01,69100,70000,68000,68400,739530,-1.58
2024-04-02,67500,70000,67100,68900,1333450,0.73
2024-04-03,68900,69300,67300,67300,1515589,-2.32
2024-04-04,68100,70600,67700,69500,1134908,3.27
2024-04-05,68400,70000,68400,69100,859793,-0.58
2024-04-08,68900,70700,68700,69300,813994,0.29
2024-04-09,70700,70700,69000,69100,718818,-0.29
2024-04-11,64500,69200,64500,68300,2899225,-1.16
2024-04-12,67400,67400,65400,66300,1761052,-2.93
2024-04-15,66200,66900,64200,66200,1368363,-0.15
2024-04-16,65300,65600,63600,64400,1391662,-2.72
2024-04-17,64400,65100,63000,63100,1023648,-2.02
2024-04-18,63500,64800,63100,64000,1298020,1.43
2024-04-19,63300,63900,62000,63700,973239,-0.47
2024-04-22,65700,70200,65700,69500,1586956,9.11
2024-04-23,70500,73200,69800,70200,2285085,1.01
2024-04-24,69900,71600,68700,68900,997947,-1.85
2024-04-25,68300,70600,68200,69300,745906,0.58
2024-04-26,73000,76900,72000,76000,2421484,9.67
2024-04-29,74100,78000,74000,76600,1741772,0.79
2024-04-30,76000,76800,74200,75600,1776194,-1.31
2024-05-02,73500,75100,71900,72300,1513058,-4.37
2024-05-03,73200,75200,73000,73700,934829,1.94
2024-05-07,73200,75300,73000,73900,1154827,0.27
2024-05-08,74500,77900,74300,77700,1562656,5.14
2024-05-09,76600,77800,76000,76600,1476710,-1.42
2024-05-10,77500,81300,76700,79300,1559192,3.52
2024-05-13,79900,83300,79900,81600,1874188,2.9
2024-05-14,80000,80700,78300,79600,1337168,-2.45
2024-05-16,77500,83300,77500,81000,2083221,1.76
2024-05-17,79800,80900,79500,80100,1221504,-1.11
2024-05-20,80000,83400,80000,81600,1065223,1.87
2024-05-21,80500,82400,80400,81600,716670,0.0
2024-05-22,81600,82200,79100,79100,917205,-3.06
2024-05-23,78000,79000,76900,77300,925094,-2.28
2024-05-24,76100,77100,75500,76900,925189,-0.52
2024-05-27,76900,78200,76000,76300,929166,-0.78
2024-05-28,75800,77300,75600,77100,832984,1.05
2024-05-29,76300,79700,76200,78100,1356462,1.3
2024-05-30,78800,80500,77800,78700,1263670,0.77
2024-05-31,79900,81500,78700,79400,3330077,0.89
2024-06-03,78900,80000,78500,79300,769784,-0.13
2024-06-04,78600,79300,76900,77600,1025937,-2.14
2024-06-05,77600,78200,75800,77400,807918,-0.26
2024-06-07,78900,80200,77200,79600,1168578,2.84
2024-06-10,77900,79700,77400,78400,679182,-1.51
2024-06-11,79200,79900,78400,78400,753820,0.0
2024-06-12,77700,79400,77200,79100,694678,0.89
2024-06-13,80300,81900,80100,81000,2214075,2.4
2024-06-14,80400,81300,79500,80900,1578329,-0.12
2024-06-17,79600,80500,78000,78300,955490,-3.21
2024-06-18,79000,79300,77300,77400,1034489,-1.15
2024-06-19,77800,78900,77500,78900,666484,1.94
2024-06-20,78800,81100,78600,80800,804224,2.41
2024-06-21,80000,80900,78600,78600,2545856,-2.72
2024-06-24,78900,80500,78800,80000,1039625,1.78
2024-06-25,80600,80600,78800,79000,1164822,-1.25
2024-06-26,78300,79500,77200,78900,1037746,-0.13
2024-06-27,78200,79000,77300,78500,786044,-0.51
2024-06-28,79300,79900,78200,78500,1017673,0.0
2024-07-01,79600,80000,78700,79600,816331,1.4
2024-07-02,79900,85000,79300,83200,3164153,4.52
2024-07-03,84300,88900,83600,84400,2271584,1.44
2024-07-04,83700,88300,83000,85900,1718537,1.78
2024-07-05,87300,90000,86600,88200,1333089,2.68
2024-07-08,88200,88700,86900,86900,777731,-1.47
2024-07-09,86000,87100,83000,85200,1492712,-1.96
2024-07-10,85500,85700,83600,83600,1479668,-1.88
2024-07-11,84500,86300,84500,85400,1583831,2.15
2024-07-12,85700,87800,85400,87000,1301388,1.87
2024-07-15,87100,87100,84700,85700,991529,-1.49
2024-07-16,85300,86200,83900,84100,1271447,-1.87
2024-07-17,84300,84900,83500,84100,1098955,0.0
2024-07-18,84000,84600,83300,84400,1037570,0.36
2024-07-19,83100,85500,82500,84800,850800,0.47
2024-07-22,84400,87000,83800,86500,1319996,2.0
2024-07-23,87200,89600,86200,88300,1398881,2.08
2024-07-24,89400,90500,84400,84600,2808718,-4.19
2024-07-25,84300,85500,83500,84000,1451918,-0.71
2024-07-26,85100,88800,84900,87900,2209948,4.64
2024-07-29,87900,92400,87600,90800,1806488,3.3
2024-07-30,89900,90300,89000,89300,781624,-1.65
2024-07-31,89000,89800,86800,87900,1370202,-1.57
2024-08-01,87900,89700,87500,88300,806043,0.46
2024-08-02,85800,86100,82700,83200,2370247,-5.78
2024-08-05,77400,81000,74000,76800,3229646,-7.69
2024-08-06,80700,81500,78300,79500,2202223,3.52
2024-08-07,78000,82600,77500,81600,1436105,2.64
2024-08-08,81100,82900,80300,82200,1242772,0.74
2024-08-09,81600,83000,80600,81900,1297096,-0.36
2024-08-12,82300,82800,81700,82500,683989,0.73
2024-08-13,82500,85400,82100,84600,784938,2.55
2024-08-14,84800,85600,84000,84400,595092,-0.24
2024-08-16,85700,86100,84000,84000,899404,-0.47
2024-08-19,84200,87900,84100,87000,1260645,3.57
2024-08-20,88300,90000,87500,89900,1093077,3.33
2024-08-21,89600,89600,86900,87200,873607,-3.0
2024-08-22,86800,87400,85500,86500,998023,-0.8
2024-08-23,86200,87400,84600,86800,1160977,0.35
2024-08-26,86800,88700,86600,88500,891857,1.96
2024-08-27,88900,89100,86700,87800,930644,-0.79
2024-08-28,87100,87600,85000,85800,878160,-2.28
2024-08-29,86600,88200,85600,86900,849901,1.28
2024-08-30,88000,88000,85800,85900,1403895,-1.15
2024-09-02,86200,88300,84800,87700,916239,2.1
2024-09-03,87500,88100,86300,87000,755608,-0.8
2024-09-04,87400,87400,83600,83600,1306948,-3.91
2024-09-05,85900,86000,83500,84600,987121,1.2
2024-09-06,84000,84400,82500,83300,707380,-1.54
2024-09-09,83300,83800,80900,82300,1158796,-1.2
2024-09-10,82700,83100,81300,82900,763767,0.73
2024-09-11,84000,84000,76500,77900,2282558,-6.03
2024-09-12,77900,78400,77300,78100,1757830,0.26
2024-09-13,79000,81800,79000,81800,1322846,4.74
2024-09-19,85800,85900,81100,82500,1614329,0.86
2024-09-20,83700,84200,83100,83600,1677519,1.33
2024-09-23,84600,85100,83500,85000,969396,1.67
2024-09-24,85300,85600,80100,82000,1978745,-3.53
2024-09-25,80200,80400,77800,78100,3427154,-4.76
2024-09-26,78700,81200,78500,81200,2264928,3.97
2024-09-27,83100,85200,82700,83800,2341375,3.2
2024-09-30,84900,85000,80900,80900,1467861,-3.46
2024-10-02,80100,82900,80000,81300,2027234,0.49
2024-10-04,82000,82800,80100,82600,2403619,1.6
2024-10-07,83000,87900,82300,87300,1986369,5.69
2024-10-08,86500,89400,85900,89400,1795315,2.41
2024-10-10,89000,89900,87900,89900,1591581,0.56
2024-10-11,89900,91600,89500,91300,1111764,1.56
2024-10-14,92500,98500,92000,97200,2152870,6.46
2024-10-15,96000,97300,94700,95600,1444714,-1.65
2024-10-16,94000,96900,93800,95400,1271538,-0.21
2024-10-17,96600,96900,93400,93700,1131737,-1.78
2024-10-18,93000,95100,93000,94400,989872,0.75
2024-10-21,94400,95500,93200,93500,720873,-0.95
2024-10-22,94000,94300,92000,94100,1286275,0.64
2024-10-23,93200,97100,93000,94300,1230148,0.21
2024-10-24,93800,94800,92800,93200,1385779,-1.17
2024-10-25,96000,103900,96000,101000,2817885,8.37
2024-10-28,99400,100000,95100,96200,1705566,-4.75
2024-10-29,95100,96800,95000,95500,1179880,-0.73
2024-10-30,94300,95000,93200,93900,1562965,-1.68
2024-10-31,92900,93500,90300,90300,1782221,-3.83
2024-11-01,90000,92100,89300,91800,1326034,1.66
2024-11-04,90800,91400,89400,90700,1504567,-1.2
2024-11-05,90700,91600,89600,91000,697055,0.33
2024-11-06,91500,94600,90100,94000,1428650,3.3
2024-11-07,94900,95900,93400,94100,1231416,0.11
2024-11-08,93900,94000,92000,93200,728843,-0.96
2024-11-11,91200,93300,90900,92700,566036,-0.54
2024-11-12,93000,94700,91700,92700,1169111,0.0
2024-11-13,93000,93100,90500,91000,936983,-1.83
2024-11-14,93000,93000,89500,89900,1354571,-1.21
2024-11-15,90400,90800,88300,89600,892333,-0.33
2024-11-18,88100,91500,87800,91500,1229857,2.12
2024-11-19,91500,92500,90800,91600,1171217,0.11
2024-11-20,93500,96100,92600,95600,1580374,4.37
2024-11-21,96100,97800,94300,97300,1412784,1.78
2024-11-22,98000,99100,97900,98400,1191767,1.13
2024-11-25,99000,99200,97100,98000,2293010,-0.41
2024-11-26,96400,97100,94700,96000,947603,-2.04
2024-11-27,98800,100500,96900,98700,1155849,2.81
2024-11-28,98000,98600,97000,98000,738242,-0.71
2024-11-29,96000,97200,95000,96200,1318240,-1.84
2024-12-02,96800,97200,95900,96400,719699,0.21
2024-12-03,97400,101900,97400,101200,1757811,4.98
2024-12-04,97300,98400,94000,95400,4313125,-5.73
2024-12-05,92700,94200,85800,85800,4884267,-10.06
2024-12-06,84900,88600,84900,85300,4850007,-0.58
2024-12-09,83600,84600,81600,82800,3374866,-2.93
2024-12-10,84000,85300,83300,83300,2698978,0.6
2024-12-11,82800,85800,82400,85400,2355417,2.52
2024-12-12,87000,88300,86000,87000,2791966,1.87
2024-12-13,86100,87000,85000,85000,1694440,-2.3
2024-12-16,85400,86500,84200,84600,1548003,-0.47
2024-12-17,83900,85800,83700,84400,1655078,-0.24
2024-12-18,84500,87600,84500,87200,1285529,3.32
2024-12-19,85600,87900,85100,86900,1653800,-0.34
2024-12-20,86100,86800,85300,85800,1727765,-1.27
2024-12-23,86300,87800,85900,87000,720602,1.4
2024-12-24,87300,87600,86000,86500,417559,-0.57
2024-12-26,86600,86700,84800,85500,915276,-1.16
2024-12-27,84500,85500,84300,85000,790972,-0.58
2024-12-30,85000,85700,82900,82900,789952,-2.47
2025-01-02,82900,85400,82900,83400,622880,0.6
2025-01-03,85000,85700,83500,83800,846012,0.48
2025-01-06,85000,85800,84000,85500,638318,2.03
2025-01-07,85700,86700,85100,85600,656321,0.12
