Date,Open,High,Low,Close,Volume,Change
2023-04-05,110727,117043,110014,114089,1303167,4.19
2023-04-06,115108,116126,112968,115312,622334,1.07
2023-04-07,114802,114802,110931,112969,619007,-2.03
2023-04-10,113273,121015,111745,119488,908666,5.77
2023-04-11,121830,122340,112153,114599,1224442,-4.09
2023-04-12,114597,118773,113579,114700,766037,0.09
2023-04-13,114700,115005,111746,113886,711685,-0.71
2023-04-14,113884,114292,108486,109811,1035279,-3.58
2023-04-17,110624,113273,110522,112357,643694,2.32
2023-04-18,112357,112866,109301,110932,559445,-1.27
2023-04-19,111542,112662,108995,110320,536556,-0.55
2023-04-20,111134,114292,108995,109709,1036683,-0.55
2023-04-21,110421,110523,105532,108487,614883,-1.11
2023-04-24,109912,115820,107365,108283,1693728,-0.19
2023-04-25,109606,115107,107670,112561,1748255,3.95
2023-04-26,113272,113272,103493,109912,1477755,-2.35
2023-04-27,107364,116634,104512,113070,1958575,2.87
2023-04-28,114088,116126,103291,104616,1896604,-7.48
2023-05-02,103901,111032,103291,109607,1146618,4.77
2023-05-03,109300,113375,108383,108894,721049,-0.65
2023-05-04,108079,109912,105226,107061,567904,-1.68
2023-05-08,108994,109402,106142,106958,433088,-0.1
2023-05-09,107773,107773,103495,103903,574291,-2.86
2023-05-10,105532,106957,104512,105023,423641,1.08
2023-05-11,105634,109097,104412,108487,811044,3.3
2023-05-12,109097,110115,103596,104921,878863,-3.29
2023-05-15,104920,106041,103392,105532,378928,0.58
2023-05-16,105531,106244,104309,105430,339535,-0.1
2023-05-17,102883,106346,102883,106041,505039,0.58
2023-05-18,106652,108485,105226,105838,522394,-0.19
2023-05-19,106142,108995,105939,108894,636256,2.89
2023-05-22,110828,114903,110624,113070,978826,3.83
2023-05-23,114292,114394,110014,112969,613237,-0.09
2023-05-24,113274,114088,111032,112765,524460,-0.18
2023-05-25,111542,112459,109403,110015,485602,-2.44
2023-05-26,111847,112968,107569,108487,644844,-1.39
2023-05-30,109912,111033,106958,107570,598948,-0.85
2023-05-31,107568,109810,106041,108079,3723125,0.47
2023-06-01,108180,112866,108180,110015,724710,1.79
2023-06-02,110828,113272,110013,112866,636594,2.59
2023-06-05,113273,114496,110726,111237,366885,-1.44
2023-06-07,111644,112967,109708,109811,506033,-1.28
2023-06-08,110320,111441,109301,110219,453165,0.37
2023-06-09,110217,110320,108995,109098,413499,-1.02
2023-06-12,110015,112459,109607,110219,625901,1.03
2023-06-13,110727,112458,107671,112052,848981,1.66
2023-06-14,112051,113884,111440,112765,547587,0.64
2023-06-15,112357,115922,111236,113478,710441,0.63
2023-06-16,114394,120201,114292,118979,1131819,4.85
2023-06-19,120505,141388,120404,139861,3386670,17.55
2023-06-20,139860,146889,138333,145158,2123477,3.79
2023-06-21,146583,150148,140471,141389,1550788,-2.6
2023-06-22,142102,144648,137925,140269,935182,-0.79
2023-06-23,139962,140063,135786,136907,645094,-2.4
2023-06-26,135276,135887,131099,134054,679216,-2.08
2023-06-27,133953,135889,131406,132935,445664,-0.83
2023-06-28,133952,134461,129164,130082,493707,-2.15
2023-06-29,129470,130999,126312,127536,682025,-1.96
2023-06-30,128248,131304,127025,129777,606395,1.76
2023-07-03,130387,133239,127127,132527,537636,2.12
2023-07-04,133443,134767,130488,134157,509980,1.23
2023-07-05,134461,136294,132831,135175,426893,0.76
2023-07-06,135276,136294,132933,134054,392366,-0.83
2023-07-07,133545,134563,131507,133953,349810,-0.08
2023-07-10,138026,138128,133035,134258,545109,0.23
2023-07-11,134461,146584,132628,143834,1082921,7.13
2023-07-12,145260,145361,138944,139760,556428,-2.83
2023-07-13,140981,144648,139045,143834,571105,2.91
2023-07-14,144037,144342,137619,138333,606942,-3.82
2023-07-17,137416,137416,133137,133444,567196,-3.53
2023-07-18,133444,133850,129776,130694,478847,-2.06
2023-07-19,130998,132730,129165,130286,377642,-0.31
2023-07-20,129063,131813,128248,130286,311424,0.0
2023-07-21,130286,131304,128350,130694,279574,0.31
2023-07-24,130387,134258,129368,131508,558608,0.62
2023-07-25,131507,136600,131406,135481,638960,3.02
2023-07-26,137109,137211,127840,129165,863968,-4.66
2023-07-27,142102,153816,125396,126619,3591339,-1.97
2023-07-28,128043,128145,117450,117654,1471169,-7.08
2023-07-31,119588,128146,119487,124479,1208611,5.8
2023-08-01,124682,125497,121422,123766,543826,-0.57
2023-08-02,123459,128858,121524,123053,731339,-0.58
2023-08-03,123053,125293,120812,121220,469073,-1.49
2023-08-04,121219,123460,120811,121831,309739,0.5
2023-08-07,123765,126414,121422,123155,459258,1.09
2023-08-08,122645,123052,119589,120914,462493,-1.82
2023-08-09,120403,121015,117959,120201,338256,-0.59
2023-08-10,119691,120099,116636,116840,439706,-2.8
2023-08-11,116838,118875,116227,118673,307534,1.57
2023-08-14,118977,119181,114903,115821,332217,-2.4
2023-08-16,114597,115922,111237,111237,505875,-3.96
2023-08-17,109912,111949,108078,110116,568029,-1.01
2023-08-18,109300,113477,109096,109607,452583,-0.46
2023-08-21,109912,112561,109607,110932,295523,1.21
2023-08-22,110421,112459,105736,110932,437749,0.0
2023-08-23,111542,115311,111338,114395,428228,3.12
2023-08-24,114496,115921,110421,112765,488470,-1.42
2023-08-25,112561,113579,111644,112052,261832,-0.63
2023-08-28,113070,115515,112866,115210,259551,2.82
2023-08-29,115819,116329,113069,115413,279623,0.18
2023-08-30,117145,118061,114700,117349,340541,1.68
2023-08-31,117959,117959,115310,116330,450644,-0.87
2023-09-01,116533,119792,116430,116737,370577,0.35
2023-09-04,117959,118876,116533,116636,228244,-0.09
2023-09-05,117042,117959,115005,116840,224992,0.17
2023-09-06,116737,120506,115922,119794,421687,2.53
2023-09-07,119283,120608,114598,116127,514167,-3.06
2023-09-08,115922,120506,115718,119488,470114,2.89
2023-09-11,120098,124784,119997,124072,612122,3.84
2023-09-12,124988,125802,119385,119488,627379,-3.69
2023-09-13,119486,119486,113680,114292,521223,-4.35
2023-09-14,114496,115515,112765,113173,436969,-0.98
2023-09-15,115513,117143,113579,113579,432150,0.36
2023-09-18,113884,114801,113070,113070,211812,-0.45
2023-09-19,113069,113272,109809,111338,334568,-1.53
2023-09-20,110523,111746,109606,111441,182891,0.09
2023-09-21,111338,113070,110829,111237,304801,-0.18
2023-09-22,110014,110625,105939,107774,512633,-3.11
2023-09-25,107773,109504,106245,106348,318325,-1.32
2023-09-26,106449,108894,105736,106144,326895,-0.19
2023-09-27,105531,106856,104716,106551,229426,0.38
2023-10-04,106245,106245,103291,104107,343535,-2.29
2023-10-05,103596,104717,100133,100541,413627,-3.43
2023-10-06,100335,101660,99724,100642,249066,0.1
2023-10-10,108485,109402,101966,102884,1160128,2.23
2023-10-11,103188,106244,100234,105532,444090,2.57
2023-10-12,106447,109198,105938,106958,376794,1.35
2023-10-13,105939,108282,104920,107977,251221,0.95
2023-10-16,107976,110522,103087,103291,537471,-4.34
2023-10-17,103800,105327,101864,102171,350505,-1.08
2023-10-18,102578,104921,100337,101662,458931,-0.5
2023-10-19,100337,101151,98299,99115,329437,-2.51
2023-10-20,98604,100540,94733,95753,405962,-3.39
2023-10-23,91881,103087,91881,102171,670534,6.7
2023-10-24,102884,103800,98809,101662,393426,-0.5
2023-10-25,102577,107976,101966,102884,521800,1.2
2023-10-26,101559,103596,99929,101458,344216,-1.39
2023-10-27,101456,102170,99317,99420,278845,-2.01
2023-10-30,99725,106651,99622,103596,530442,4.2
2023-10-31,103902,105124,100438,102884,573303,-0.69
2023-11-01,105327,116227,104513,115617,1415587,12.38
2023-11-02,117553,118876,113783,117553,739186,1.67
2023-11-03,117551,123256,117449,122238,784547,3.99
2023-11-06,124376,124580,120913,123970,607995,1.42
2023-11-07,123663,127229,123562,126211,534438,1.81
2023-11-08,126822,126923,122136,124072,309228,-1.69
2023-11-09,123664,128146,123461,126619,362186,2.05
2023-11-10,125701,128044,124580,127128,282007,0.4
2023-11-13,127126,130080,126413,127433,296124,0.24
2023-11-14,128349,130896,127840,130184,307100,2.16
2023-11-15,130897,132119,128961,130897,360056,0.55
2023-11-16,129878,129979,121830,122748,758628,-6.23
2023-11-17,122542,124172,118875,123562,427915,0.66
2023-11-20,123154,124274,121320,123562,233929,0.0
2023-11-21,123460,124580,122034,122238,230758,-1.07
2023-11-22,122034,123969,121219,123155,228313,0.75
2023-11-23,124275,125192,122441,124174,220067,0.83
2023-11-24,124274,124580,122237,122340,153636,-1.48
2023-11-27,123255,123459,120505,120608,188365,-1.42
2023-11-28,121015,122135,120098,121729,257751,0.93
2023-11-29,122135,129063,120404,125396,880067,3.01
2023-11-30,124071,129674,124071,128249,922405,2.28
2023-12-01,128247,140981,128146,138537,1828327,8.02
2023-12-04,138739,143119,137007,140879,1131953,1.69
2023-12-05,139860,142712,136804,137620,595680,-2.31
2023-12-06,136499,139860,134563,138435,680892,0.59
2023-12-07,138536,141593,134666,135889,574387,-1.84
2023-12-08,132831,136804,129368,133749,843282,-1.57
2023-12-11,136905,140267,128552,131100,1088082,-1.98
2023-12-12,127330,132118,125802,131100,667775,0.0
2023-12-13,130082,131202,126414,127332,412782,-2.87
2023-12-14,125293,130183,125293,127433,465272,0.08
2023-12-15,127942,128554,126313,128249,357868,0.64
2023-12-18,128554,130285,127127,128045,238068,-0.16
2023-12-19,128045,128350,126414,128249,173873,0.16
2023-12-20,128859,129572,127331,129471,273658,0.95
2023-12-21,129266,129368,127636,127739,174478,-1.34
2023-12-22,127943,131508,127229,129981,306403,1.76
2023-12-26,129877,130081,125089,125192,257580,-3.68
2023-12-27,125192,126823,125090,126823,166936,1.3
2023-12-28,127535,127535,125803,126823,182070,0.0
2024-01-02,127025,132119,126821,132119,339918,4.18
2024-01-03,131508,136703,129776,135787,553646,2.78
2024-01-04,136601,138740,132526,134768,413158,-0.75
2024-01-05,135479,144851,131914,133545,1103488,-0.91
2024-01-08,133545,136092,130693,131407,268367,-1.6
2024-01-09,133341,133341,131303,131610,245098,0.15
2024-01-10,132934,141999,132628,138843,1076482,5.5
2024-01-11,139453,146991,138842,144649,1194839,4.18
2024-01-12,145259,152288,142611,143936,983234,-0.49
2024-01-15,145871,148214,141694,143427,471298,-0.35
2024-01-16,142916,143934,140471,141287,269539,-1.49
2024-01-17,140982,142000,135990,137519,388987,-2.67
2024-01-18,137721,144953,137618,144037,679931,4.74
2024-01-19,145158,149640,142713,147298,639476,2.26
2024-01-22,148620,151778,145768,150862,531644,2.42
2024-01-23,151473,151983,145972,146279,442927,-3.04
2024-01-24,144546,148112,142611,144344,282351,-1.32
2024-01-25,144546,148315,142713,143121,352589,-0.85
2024-01-26,142203,145973,141898,143223,270319,0.07
2024-01-29,144546,146889,138028,138028,473162,-3.63
2024-01-30,138028,139759,133341,134361,417737,-2.66
2024-01-31,135583,141083,134971,140677,489521,4.7
2024-02-01,138129,141899,133953,135074,436106,-3.98
2024-02-02,135072,136906,133443,134666,325230,-0.3
2024-02-05,134564,135481,132424,132935,245099,-1.29
2024-02-06,132322,134971,129571,134462,340558,1.15
2024-02-07,136499,137925,134156,135481,273694,0.76
2024-02-08,137111,140574,136804,137315,408233,1.35
2024-02-13,139860,140777,137924,138435,267854,0.82
2024-02-14,138434,157890,136601,149029,1317406,7.65
2024-02-15,149232,150250,147195,147603,394908,-0.96
2024-02-16,147704,149436,143629,143936,393417,-2.48
2024-02-19,144750,155343,144546,154733,806280,7.5
2024-02-20,155242,162984,154122,156771,1261030,1.32
2024-02-21,158095,161966,153409,157281,577393,0.33
2024-02-22,159827,162271,156669,160948,692284,2.33
2024-02-23,161455,161557,153612,156974,672528,-2.47
2024-02-26,158910,171235,158706,169301,1604755,7.85
2024-02-27,170216,192830,170114,182441,4043917,7.76
2024-02-28,183458,199553,183458,198128,2845354,8.6
2024-02-29,199656,206786,189673,190998,1582971,-3.6
2024-03-04,193543,196599,188653,191099,774754,0.05
2024-03-05,189571,195479,187432,188757,655930,-1.23
2024-03-06,188960,209333,188960,207806,2254393,10.09
2024-03-07,210861,213916,199452,203731,999957,-1.96
2024-03-08,206786,209332,200878,203731,573398,0.0
2024-03-11,202712,205768,195887,196601,628276,-3.5
2024-03-12,196294,197516,186413,188757,936015,-3.99
2024-03-13,189266,191506,182542,186516,829911,-1.19
2024-03-14,188247,192118,185191,186007,745321,-0.27
2024-03-15,187024,190487,183256,183460,490465,-1.37
2024-03-18,185293,188247,183969,186618,502555,1.72
2024-03-19,192729,196498,190284,194054,1089336,3.98
2024-03-20,196804,198638,192219,194971,579382,0.47
2024-03-21,196396,198026,193645,197314,384478,1.2
2024-03-22,199554,221048,199350,205769,1911554,4.29
2024-03-25,211370,218501,205259,207297,873606,0.74
2024-03-26,211370,223085,210861,220030,1153768,6.14
2024-03-27,227160,229196,217991,227160,820076,3.24
2024-03-28,223595,224105,210352,211372,777512,-6.95
2024-03-29,212388,217482,207295,208315,447258,-1.45
2024-04-01,210861,215954,208314,212899,314822,2.2
2024-04-02,215445,249570,204240,245497,3084215,15.31
2024-04-03,245496,246005,220029,232254,2069323,-5.39
2024-04-04,229197,242949,224613,240403,1075114,3.51
2024-04-05,229706,238873,213916,216464,1343425,-9.96
2024-04-08,215955,225122,213917,215955,665077,-0.24
2024-04-09,213408,218500,209333,212899,557572,-1.42
2024-04-11,210861,220539,210861,217993,516717,2.39
2024-04-12,220028,226140,217482,221048,462573,1.4
2024-04-15,225122,226651,213918,213918,489026,-3.23
2024-04-16,214936,224612,210861,214936,838454,0.48
2024-04-17,216464,228688,211370,224105,802609,4.27
2024-04-18,225632,230726,222576,230217,487450,2.73
2024-04-19,233780,244986,230215,238365,1827263,3.54
2024-04-22,240911,241931,223085,224105,692009,-5.98
2024-04-23,228178,240913,227160,240913,916151,7.5
2024-04-24,239383,250589,235819,246006,863489,2.11
2024-04-25,243968,249061,239384,245497,587900,-0.21
2024-04-26,247532,254153,236327,239384,684477,-2.49
2024-04-29,239384,240402,232254,236329,452761,-1.28
2024-04-30,235818,236837,215446,215446,1193549,-8.84
2024-05-02,215954,229197,213917,224614,778650,4.26
2024-05-03,226651,228179,219010,219521,329045,-2.27
2024-05-07,221048,223086,215445,222577,349474,1.39
2024-05-08,222577,223086,216974,222577,287287,0.0
2024-05-09,223085,223085,216973,217993,291777,-2.06
2024-05-10,221556,226650,221556,222067,313749,1.87
2024-05-13,222066,227159,220029,225632,235632,1.61
2024-05-14,225631,225631,220028,221048,222871,-2.03
2024-05-16,223084,225122,217991,219011,319110,-0.92
2024-05-17,219011,221048,211370,211881,294380,-3.26
2024-05-20,211370,215954,204240,214427,374718,1.2
2024-05-21,214427,215955,209843,211372,224620,-1.42
2024-05-22,211371,213408,204750,204750,358033,-3.13
2024-05-23,204748,207295,197618,205259,316208,0.25
2024-05-24,201999,209842,199146,207806,315995,1.24
2024-05-27,208313,215954,208313,214936,326834,3.43
2024-05-28,219519,229196,214935,227160,624000,5.69
2024-05-29,227668,229706,219519,222067,472746,-2.24
2024-05-30,221557,224612,207295,207806,448313,-6.42
2024-05-31,212388,214425,207804,208824,406208,0.49
2024-06-03,216973,248041,213407,227160,3114709,8.78
2024-06-04,224103,225631,213407,214936,888797,-5.38
2024-06-05,214425,216463,209841,210352,419057,-2.13
2024-06-07,214427,218501,212898,213409,383796,1.45
2024-06-10,211370,218502,210352,217993,287374,2.15
2024-06-11,220029,221557,212898,213918,275739,-1.87
2024-06-12,214426,216973,212898,215955,273543,0.95
2024-06-13,217482,230216,215445,229198,853552,6.13
2024-06-14,229706,238874,226140,232763,695838,1.56
2024-06-17,236327,246005,232253,242950,675122,4.38
2024-06-18,243459,243459,234290,236838,447449,-2.52
2024-06-19,238875,260775,237346,255683,1668036,7.96
2024-06-20,258228,260266,246514,252627,734631,-1.2
2024-06-21,253135,258738,238365,240403,667713,-4.84
2024-06-24,240912,246004,239383,240403,265493,0.0
2024-06-25,242439,244477,235309,236838,319944,-1.48
2024-06-26,236327,237345,230724,233781,267147,-1.29
2024-06-27,231743,240911,231234,239384,388053,2.4
2024-06-28,240911,254664,235309,254155,779411,6.17
2024-07-01,252116,256191,247023,248043,382828,-2.4
2024-07-02,249060,250079,234290,239384,517912,-3.49
2024-07-03,240402,242439,234290,237347,287585,-0.85
2024-07-04,237346,248042,235818,246515,325833,3.86
2024-07-05,246515,248552,241421,246006,236316,-0.21
2024-07-08,246005,257719,245495,256192,535603,4.14
2024-07-09,256190,259247,250078,256701,374826,0.2
2024-07-10,262303,278601,260265,261285,1205925,1.79
2024-07-11,263321,268924,259756,261285,463007,0.0
2024-07-12,264851,265869,255682,258230,334884,-1.17
2024-07-15,269433,276565,263321,269944,890402,4.54
2024-07-16,273000,287262,271981,274529,980198,1.7
2024-07-17,279111,290316,276565,280131,777624,2.04
2024-07-18,278093,293883,274528,276566,1152390,-1.27
2024-07-19,275546,288788,268415,286752,633239,3.68
2024-07-22,288789,293373,278602,280131,568366,-2.31
2024-07-23,279111,293373,275037,292355,613470,4.36
2024-07-24,291335,313237,289808,304070,941781,4.01
2024-07-25,305087,318330,295410,298976,1220050,-1.68
2024-07-26,303559,308143,295410,304070,584229,1.7
2024-07-29,310180,330044,302540,328517,818064,8.04
2024-07-30,329025,336156,315782,324442,1037579,-1.24
2024-07-31,317821,329536,290826,293374,1474953,-9.58
2024-08-01,295410,311709,292355,309163,993651,5.38
2024-08-02,304577,311709,294392,294392,752368,-4.78
2024-08-05,290316,298465,251607,271981,1263965,-7.61
2024-08-06,277584,284205,266888,268926,1317323,-1.12
2024-08-07,269943,289806,267906,284205,914842,5.68
2024-08-08,284714,300503,276056,298976,864193,5.2
2024-08-09,306106,314255,304578,309163,575171,3.41
2024-08-12,310689,315273,305086,311709,407661,0.82
2024-08-13,312217,323422,308143,313746,519371,0.65
2024-08-14,317819,318329,310180,313746,316677,0.0
2024-08-16,316802,317821,310691,310691,321065,-0.97
2024-08-19,311708,320366,304577,305597,387266,-1.64
2024-08-20,305597,306106,289298,292864,726705,-4.17
2024-08-21,291844,292354,281148,289808,564603,-1.04
2024-08-22,291335,292863,280639,283187,342556,-2.28
2024-08-23,280130,290317,280130,280641,334434,-0.9
2024-08-26,282677,283186,275036,282677,324155,0.73
2024-08-27,283696,291845,276564,289299,458970,2.34
2024-08-28,293373,302032,288279,295411,882602,2.11
2024-08-29,0,0,0,295411,0,0.0
2024-08-30,0,0,0,295411,0,0.0
2024-09-02,0,0,0,295411,0,0.0
2024-09-03,0,0,0,295411,0,0.0
2024-09-04,0,0,0,295411,0,0.0
2024-09-05,0,0,0,295411,0,0.0
2024-09-06,0,0,0,295411,0,0.0
2024-09-09,0,0,0,295411,0,0.0
2024-09-10,0,0,0,295411,0,0.0
2024-09-11,0,0,0,295411,0,0.0
2024-09-12,0,0,0,295411,0,0.0
2024-09-13,0,0,0,295411,0,0.0
2024-09-19,0,0,0,295411,0,0.0
2024-09-20,0,0,0,295411,0,0.0
2024-09-23,0,0,0,295411,0,0.0
2024-09-24,0,0,0,295411,0,0.0
2024-09-25,0,0,0,295411,0,0.0
2024-09-26,0,0,0,295411,0,0.0
2024-09-27,295411,316089,295411,312151,1578065,5.67
2024-09-30,312151,312643,292457,292457,591733,-6.31
2024-10-02,299350,304766,293441,304766,662828,4.21
2024-10-04,312643,336276,310182,332338,1090627,9.05
2024-10-07,335292,355971,334799,346124,834206,4.15
2024-10-08,346123,358925,343662,358925,615146,3.7
2024-10-10,362863,362863,344646,345139,574149,-3.84
2024-10-11,348585,354001,345631,351047,242439,1.71
2024-10-14,357447,358432,345631,351047,230292,0.0
2024-10-15,354494,369264,347601,368280,449492,4.91
2024-10-16,368772,386497,363356,376650,473433,2.27
2024-10-17,379603,388958,375664,386989,455670,2.74
2024-10-18,384527,386496,372710,381573,390247,-1.4
2024-10-21,384035,386004,374680,375665,263644,-1.55
2024-10-22,377634,380096,365325,379604,358685,1.05
2024-10-23,379111,382065,363848,367295,310610,-3.24
2024-10-24,362371,373695,362371,368280,284818,0.27
2024-10-25,369263,379110,362863,372218,284383,1.07
2024-10-28,373695,380096,371233,371726,184604,-0.13
2024-10-29,371725,382064,371725,375172,232699,0.93
2024-10-30,376649,378619,366802,369757,211843,-1.44
2024-10-31,367786,374679,355970,362371,415492,-2.0
2024-11-01,362371,379111,348093,372711,489009,2.85
2024-11-04,373203,376157,359417,361387,364015,-3.04
2024-11-05,358924,363355,353016,356463,239479,-1.36
2024-11-06,358432,388958,353016,381573,840763,7.04
2024-11-07,388957,399297,383542,398805,713614,4.52
2024-11-08,398805,400774,388958,397328,343384,-0.37
2024-11-11,399789,411606,393881,409637,342235,3.1
2024-11-12,411606,418499,404713,407175,417557,-0.6
2024-11-13,407175,412590,392404,395851,303605,-2.78
2024-11-14,397328,408159,396343,397328,331186,0.37
2024-11-15,401759,415053,397820,400775,266780,0.87
2024-11-18,400775,400775,384527,386497,268418,-3.56
2024-11-19,386496,389450,371725,375172,316025,-2.93
2024-11-20,376157,380588,364340,374188,289893,-0.26
2024-11-21,367786,373202,343169,351047,485267,-6.18
2024-11-22,355478,374187,354493,373695,483060,6.45
2024-11-25,371233,372218,344154,353509,811911,-5.4
2024-11-26,350062,350062,313628,314613,939780,-11.0
2024-11-27,314120,323967,313628,317567,374640,0.94
2024-11-28,317567,326429,308212,320029,352911,0.78
2024-11-29,322982,334307,307720,307720,503897,-3.85
2024-12-02,309689,318551,308212,316090,311434,2.72
2024-12-03,324459,336276,321997,333322,340321,5.45
2024-12-04,323475,337261,323475,329876,487122,-1.03
2024-12-05,329876,330860,299350,303289,850662,-8.06
2024-12-06,309689,312643,281625,293442,953223,-3.25
2024-12-09,279163,283594,272762,274732,740401,-6.38
2024-12-10,274732,287533,265870,286549,768700,4.3
2024-12-11,286549,299842,282610,293442,324632,2.41
2024-12-12,295410,309689,290979,306735,561255,4.53
2024-12-13,311167,319044,305258,318060,402152,3.69
2024-12-16,327413,327906,308212,315105,429866,-0.93
2024-12-17,311658,315597,299349,300827,397381,-4.53
2024-12-18,300334,306735,297872,300827,224925,0.0
2024-12-19,292949,310182,292949,304274,295144,1.15
2024-12-20,304273,304766,298365,300335,224574,-1.29
2024-12-23,301812,323475,301812,321014,341897,6.89
2024-12-24,323967,324952,315597,319044,182363,-0.61
2024-12-26,319044,321998,311659,318552,189170,-0.15
2024-12-27,316582,322491,313136,314121,199259,-1.39
2024-12-30,312151,324952,312151,321506,207787,2.35
2025-01-02,325444,358432,325444,357940,552514,11.33
2025-01-03,356463,362371,350062,356463,264647,-0.41
2025-01-06,356955,370249,354986,360402,305207,1.11
2025-01-07,363847,378618,361386,375172,342500,4.1
2025-01-08,373203,380588,367294,377142,296581,0.53
2025-01-09,373202,386004,357447,386004,464607,2.35
2025-01-10,382558,384527,369264,372711,348501,-3.44
2025-01-13,375172,392405,375172,389451,426902,4.49
2025-01-14,386004,395851,385512,389451,194688,0.0
2025-01-15,393389,394373,387480,388958,174479,-0.13
2025-01-16,392897,393389,381081,387974,217363,-0.25
2025-01-17,386004,386497,372218,376650,313706,-2.92
2025-01-20,386988,386988,368771,371726,232227,-1.31
2025-01-21,372217,386003,372217,383542,286124,3.18
2025-01-22,386004,393389,380588,383050,238314,-0.13
2025-01-23,384526,387973,375664,377634,130952,-1.41
2025-01-24,377634,407667,377634,405206,491306,7.3
