Date,Open,High,Low,Close,Volume,Change
2023-02-14,1189169,1193584,1180339,1184754,27940,-0.25
2023-02-15,1184754,1186226,1167093,1168565,48882,-1.37
2023-02-16,1172980,1192113,1170036,1190641,31871,1.89
2023-02-17,1181810,1184754,1172980,1175923,23235,-1.24
2023-02-20,1177395,1190641,1167093,1184754,22167,0.75
2023-02-21,1178867,1184754,1172980,1177395,25337,-0.62
2023-02-22,1167093,1168565,1158262,1159734,34684,-1.5
2023-02-23,1162678,1168565,1155319,1161206,25766,0.13
2023-02-24,1161206,1162678,1149432,1152375,26612,-0.76
2023-02-27,1152375,1153847,1128828,1133243,36237,-1.66
2023-02-28,1134714,1153847,1134714,1137658,35105,0.39
2023-03-02,1140601,1152375,1134714,1136186,38001,-0.13
2023-03-03,1143545,1164149,1142073,1159734,38427,2.07
2023-03-06,1164149,1183282,1164149,1178867,49755,1.65
2023-03-07,1178867,1183282,1165621,1168565,34200,-0.87
2023-03-08,1156791,1158262,1140601,1143545,47666,-2.14
2023-03-09,1150904,1150904,1134714,1134714,42066,-0.77
2023-03-10,1131771,1145017,1118525,1142073,43366,0.65
2023-03-13,1143545,1146488,1128828,1145017,31867,0.26
2023-03-14,1133243,1155319,1133243,1136186,47281,-0.77
2023-03-15,1142073,1149432,1136186,1145017,24726,0.78
2023-03-16,1136186,1171508,1134714,1162678,40897,1.54
2023-03-17,1174452,1190641,1172980,1189169,61385,2.28
2023-03-20,1196528,1209773,1192113,1195056,36808,0.5
2023-03-21,1198000,1202415,1184754,1190641,17435,-0.37
2023-03-22,1192113,1199471,1184754,1192113,20362,0.12
2023-03-23,1192113,1192113,1168565,1174452,28344,-1.48
2023-03-24,1170036,1184754,1165621,1172980,19290,-0.13
2023-03-27,1172980,1177395,1159734,1172980,32333,0.0
2023-03-28,1177395,1181810,1165621,1172980,58896,0.0
2023-03-29,1172980,1178867,1162678,1164149,41266,-0.75
2023-03-30,1161206,1161206,1149432,1150904,43962,-1.14
2023-03-31,1150904,1162678,1145017,1159734,40079,0.77
2023-04-03,1161206,1167093,1143545,1145017,40499,-1.27
2023-04-04,1147960,1159734,1143545,1159734,30213,1.29
2023-04-05,1159734,1170036,1149432,1159734,26098,0.0
2023-04-06,1162678,1212717,1162678,1184754,115043,2.16
2023-04-07,1183282,1184754,1165621,1171508,41679,-1.12
2023-04-10,1171508,1190641,1161206,1181810,41931,0.88
2023-04-11,1186226,1205358,1183282,1195056,43345,1.12
2023-04-12,1187697,1195056,1175923,1177395,74998,-1.48
2023-04-13,1177395,1199471,1175923,1199471,58265,1.87
2023-04-14,1206830,1214189,1199471,1202415,54786,0.25
2023-04-17,1202415,1203886,1186226,1195056,28437,-0.61
2023-04-18,1187697,1187697,1162678,1167093,56640,-2.34
2023-04-19,1171508,1171508,1152375,1159734,42019,-0.63
2023-04-20,1159734,1162678,1149432,1155319,40958,-0.38
2023-04-21,1155319,1161206,1149432,1155319,23449,0.0
2023-04-24,1164149,1177395,1155319,1172980,44265,1.53
2023-04-25,1183282,1183282,1152375,1156791,44456,-1.38
2023-04-26,1158262,1162678,1149432,1152375,33186,-0.38
2023-04-27,1147960,1150904,1128828,1145017,46699,-0.64
2023-04-28,1140601,1158262,1140601,1149432,35029,0.39
2023-05-02,1118525,1146488,1112638,1128828,68649,-1.79
2023-05-03,1128828,1140601,1122941,1140601,35724,1.04
2023-05-04,1134714,1175923,1134714,1172980,98156,2.84
2023-05-08,1175923,1183282,1158262,1159734,42004,-1.13
2023-05-09,1161206,1172980,1156791,1159734,29628,0.0
2023-05-10,1162678,1164149,1143545,1147960,26571,-1.02
2023-05-11,1152375,1161206,1147960,1152375,27922,0.38
2023-05-12,1152375,1155319,1140601,1149432,19663,-0.26
2023-05-15,1142073,1162678,1142073,1161206,26996,1.02
2023-05-16,1152375,1168565,1152375,1162678,16662,0.13
2023-05-17,1152375,1162678,1152375,1158262,10108,-0.38
2023-05-18,1159734,1162678,1146488,1147960,25225,-0.89
2023-05-19,1143545,1150904,1142073,1146488,23258,-0.13
2023-05-22,1147960,1162678,1147960,1158262,26033,1.03
2023-05-23,1162678,1165621,1159734,1165621,29174,0.64
2023-05-24,1161206,1167093,1155319,1165621,22480,0.0
2023-05-25,1159734,1165621,1146488,1146488,24416,-1.64
2023-05-26,1145017,1150904,1137658,1143545,18194,-0.26
2023-05-30,1146488,1150904,1140601,1145017,24816,0.13
2023-05-31,1143545,1158262,1142073,1153847,50164,0.77
2023-06-01,1159734,1167093,1145017,1159734,36688,0.51
2023-06-02,1171508,1171508,1152375,1155319,27381,-0.38
2023-06-05,1156791,1159734,1147960,1155319,22247,0.0
2023-06-07,1167093,1168565,1152375,1156791,37371,0.13
2023-06-08,1164149,1165621,1150904,1155319,38593,-0.13
2023-06-09,1162678,1192113,1161206,1178867,106901,2.04
2023-06-12,1181810,1183282,1167093,1170036,41227,-0.75
2023-06-13,1177395,1183282,1156791,1156791,42980,-1.13
2023-06-14,1159734,1161206,1152375,1153847,32192,-0.25
2023-06-15,1155319,1161206,1143545,1145017,33967,-0.77
2023-06-16,1147960,1152375,1136186,1140601,65777,-0.39
2023-06-19,1140601,1146488,1136186,1139130,26712,-0.13
2023-06-20,1136186,1137658,1130299,1131771,37219,-0.65
2023-06-21,1128828,1130299,1112638,1114110,47646,-1.56
2023-06-22,1112638,1121469,1108223,1112638,33554,-0.13
2023-06-23,1118525,1121469,1097921,1099393,51532,-1.19
2023-06-26,1099393,1119997,1089090,1118525,29903,1.74
2023-06-27,1111167,1117054,1099393,1100864,30588,-1.58
2023-06-28,1106751,1108223,1092034,1092034,27837,-0.8
2023-06-29,1090562,1111167,1090562,1100864,29168,0.81
2023-06-30,1100864,1108223,1090562,1094977,30633,-0.53
2023-07-03,1096449,1100864,1090562,1093506,42696,-0.13
2023-07-04,1103808,1109695,1096449,1097921,46592,0.4
2023-07-05,1111167,1130299,1109695,1111167,54673,1.21
2023-07-06,1111167,1112638,1093506,1102336,33502,-0.79
2023-07-07,1096449,1102336,1052297,1058184,85016,-4.01
2023-07-10,1058184,1062599,1034636,1041995,56246,-1.53
2023-07-11,1050825,1080260,1049353,1064071,43664,2.12
2023-07-12,1062599,1075845,1047882,1074373,50129,0.97
2023-07-13,1086147,1103808,1083203,1100864,60871,2.47
2023-07-14,1105280,1105280,1087619,1094977,43817,-0.53
2023-07-17,1094977,1094977,1080260,1083203,30133,-1.08
2023-07-18,1080260,1087619,1068486,1077316,27901,-0.54
2023-07-19,1077316,1096449,1077316,1090562,32313,1.23
2023-07-20,1087619,1093506,1074373,1084675,27358,-0.54
2023-07-21,1075845,1118525,1075845,1100864,69287,1.49
2023-07-24,1100864,1102336,1084675,1092034,39335,-0.8
2023-07-25,1086147,1099393,1080260,1081732,33562,-0.94
2023-07-26,1077316,1086147,1052297,1069958,69154,-1.09
2023-07-27,1094977,1167093,1087619,1164149,209846,8.8
2023-07-28,1164149,1164149,1139130,1153847,64176,-0.88
2023-07-31,1155319,1156791,1119997,1127356,64870,-2.3
2023-08-01,1140601,1184754,1137658,1180339,116291,4.7
2023-08-02,1180339,1183282,1155319,1161206,51983,-1.62
2023-08-03,1170036,1192113,1161206,1187697,88516,2.28
2023-08-04,1189169,1195056,1165621,1171508,39455,-1.36
2023-08-07,1168565,1186226,1162678,1167093,37043,-0.38
2023-08-08,1171508,1177395,1155319,1162678,27862,-0.38
2023-08-09,1159734,1184754,1158262,1174452,33643,1.01
2023-08-10,1164149,1180339,1162678,1180339,27506,0.5
2023-08-11,1181810,1184754,1171508,1178867,29443,-0.12
2023-08-14,1170036,1178867,1164149,1168565,23679,-0.87
2023-08-16,1161206,1162678,1142073,1149432,30743,-1.64
2023-08-17,1143545,1149432,1130299,1136186,25895,-1.15
2023-08-18,1124412,1147960,1124412,1134714,24988,-0.13
2023-08-21,1134714,1161206,1133243,1145017,21220,0.91
2023-08-22,1147960,1150904,1133243,1137658,21002,-0.64
2023-08-23,1127356,1143545,1119997,1122941,22083,-1.29
2023-08-24,1122941,1136186,1122941,1122941,18380,0.0
2023-08-25,1111167,1124412,1109695,1114110,15923,-0.79
2023-08-28,1122941,1124412,1097921,1103808,35305,-0.92
2023-08-29,1108223,1112638,1102336,1108223,15872,0.4
2023-08-30,1122941,1122941,1108223,1111167,15949,0.27
2023-08-31,1112638,1115582,1083203,1084675,56585,-2.38
2023-09-01,1086147,1102336,1078788,1078788,29956,-0.54
2023-09-04,1075845,1083203,1068486,1083203,21838,0.41
2023-09-05,1078788,1086147,1075845,1083203,19511,0.0
2023-09-06,1081732,1083203,1068486,1071429,34949,-1.09
2023-09-07,1068486,1077316,1059656,1065542,32287,-0.55
2023-09-08,1067014,1069958,1055240,1065542,32748,0.0
2023-09-11,1071429,1081732,1058184,1080260,23137,1.38
2023-09-12,1086147,1086147,1061127,1064071,23991,-1.5
2023-09-13,1059656,1072901,1055240,1064071,21376,0.0
2023-09-14,1068486,1075845,1058184,1075845,35601,1.11
2023-09-15,1077316,1080260,1069958,1075845,42910,0.0
2023-09-18,1078788,1089090,1075845,1077316,28559,0.14
2023-09-19,1081732,1083203,1071429,1072901,18388,-0.41
2023-09-20,1072901,1072901,1056712,1058184,31411,-1.37
2023-09-21,1055240,1056712,1043466,1044938,41070,-1.25
2023-09-22,1037579,1044938,1031692,1034636,29820,-0.99
2023-09-25,1036108,1039051,1021390,1021390,36476,-1.28
2023-09-26,1019918,1021390,996371,1000786,53697,-2.02
2023-09-27,990484,1009616,990484,1002257,38762,0.15
2023-10-04,983125,1031692,983125,1016975,90121,1.47
2023-10-05,1025805,1081732,1016975,1064071,101453,4.63
2023-10-06,1072901,1081732,1056712,1075845,38105,1.11
2023-10-10,1075845,1087619,1064071,1068486,36988,-0.68
2023-10-11,1074373,1081732,1064071,1067014,25388,-0.14
2023-10-12,1078788,1078788,1061127,1071429,25451,0.41
2023-10-13,1059656,1069958,1056712,1061127,21452,-0.96
2023-10-16,1064071,1069958,1050825,1053769,23216,-0.69
2023-10-17,1064071,1071429,1061127,1061127,20818,0.7
2023-10-18,1056712,1065542,1036108,1036108,27303,-2.36
2023-10-19,1021390,1049353,1021390,1046410,48950,0.99
2023-10-20,1039051,1046410,1030221,1039051,35695,-0.7
2023-10-23,1039051,1044938,1028749,1030221,44759,-0.85
2023-10-24,1041995,1086147,1040523,1086147,84536,5.43
2023-10-25,1086147,1087619,1058184,1064071,54336,-2.03
2023-10-26,1056712,1093506,1044938,1072901,97021,0.83
2023-10-27,1061127,1075845,1049353,1064071,37602,-0.82
2023-10-30,1059656,1069958,1056712,1061127,27550,-0.28
2023-10-31,1058184,1058184,1037579,1043466,48044,-1.66
2023-11-01,1043466,1052297,1033164,1034636,25744,-0.85
2023-11-02,1050825,1055240,1040523,1047882,31233,1.28
2023-11-03,1052297,1053769,1031692,1037579,24683,-0.98
2023-11-06,1049353,1077316,1044938,1077316,54398,3.83
2023-11-07,1074373,1080260,1065542,1077316,29759,0.0
2023-11-08,1089090,1096449,1071429,1080260,27239,0.27
2023-11-09,1080260,1083203,1064071,1064071,23940,-1.5
2023-11-10,1056712,1069958,1053769,1068486,16569,0.41
2023-11-13,1074373,1074373,1058184,1059656,17028,-0.83
2023-11-14,1071429,1071429,1056712,1059656,28235,0.0
2023-11-15,1071429,1077316,1062599,1077316,43209,1.67
2023-11-16,1077316,1084675,1071429,1077316,18484,0.0
2023-11-17,1081732,1081732,1064071,1064071,18683,-1.23
2023-11-20,1053769,1068486,1052297,1059656,23343,-0.41
2023-11-21,1065542,1068486,1058184,1062599,22291,0.28
2023-11-22,1055240,1064071,1050825,1061127,20277,-0.14
2023-11-23,1058184,1065542,1055240,1061127,16137,0.0
2023-11-24,1061127,1065542,1041995,1043466,31645,-1.66
2023-11-27,1043466,1047882,1030221,1034636,35981,-0.85
2023-11-28,1047882,1072901,1037579,1069958,52787,3.41
2023-11-29,1069958,1077316,1064071,1072901,45022,0.28
2023-11-30,1067014,1071429,1056712,1067014,45736,-0.55
2023-12-01,1067014,1069958,1046410,1046410,33011,-1.93
2023-12-04,1053769,1058184,1047882,1047882,22910,0.14
2023-12-05,1041995,1059656,1040523,1052297,32305,0.42
2023-12-06,1055240,1058184,1037579,1037579,37085,-1.4
2023-12-07,1037579,1046410,1030221,1043466,31882,0.57
2023-12-08,1049353,1053769,1037579,1043466,36506,0.0
2023-12-11,1043466,1044938,1033164,1034636,32901,-0.85
2023-12-12,1041995,1043466,1031692,1036108,32473,0.14
2023-12-13,1036108,1037579,1030221,1031692,27913,-0.43
2023-12-14,1040523,1043466,1027277,1027277,70129,-0.43
2023-12-15,1033164,1037579,1030221,1034636,40597,0.72
2023-12-18,1037579,1039051,1030221,1031692,35961,-0.28
2023-12-19,1031692,1037579,1031692,1036108,26620,0.43
2023-12-20,1039051,1061127,1036108,1058184,71236,2.13
2023-12-21,1052297,1059656,1040523,1047882,28441,-0.97
2023-12-22,1053769,1059656,1047882,1059656,31093,1.12
2023-12-26,1067014,1067014,1056712,1062599,36085,0.28
2023-12-27,1062599,1072901,1059656,1072901,40005,0.97
2023-12-28,1072901,1118525,1069958,1118525,89715,4.25
2024-01-02,1118525,1177395,1112638,1161206,135375,3.82
2024-01-03,1150904,1167093,1142073,1158262,59351,-0.25
2024-01-04,1150904,1153847,1117054,1133243,52852,-2.16
2024-01-05,1125884,1131771,1108223,1112638,41408,-1.82
2024-01-08,1122941,1122941,1097921,1102336,41066,-0.93
2024-01-09,1114110,1115582,1105280,1106751,21947,0.4
2024-01-10,1115582,1115582,1096449,1097921,17165,-0.8
2024-01-11,1103808,1125884,1097921,1105280,34710,0.67
2024-01-12,1106751,1115582,1089090,1094977,24686,-0.93
2024-01-15,1092034,1130299,1087619,1124412,38091,2.69
2024-01-16,1125884,1143545,1111167,1127356,48394,0.26
2024-01-17,1133243,1133243,1111167,1112638,45393,-1.31
2024-01-18,1112638,1118525,1100864,1103808,30747,-0.79
2024-01-19,1105280,1134714,1099393,1133243,62854,2.67
2024-01-22,1140601,1167093,1134714,1167093,92840,2.99
2024-01-23,1167093,1175923,1161206,1175923,52690,0.76
2024-01-24,1172980,1189169,1152375,1159734,58744,-1.38
2024-01-25,1170036,1177395,1146488,1155319,65690,-0.38
2024-01-26,1145017,1149432,1128828,1137658,40006,-1.53
2024-01-29,1177395,1199471,1167093,1177395,132359,3.49
2024-01-30,1177395,1220076,1177395,1211245,99960,2.87
2024-01-31,1211245,1243624,1209773,1236265,101775,2.07
2024-02-01,1220076,1228906,1200943,1220076,58449,-1.31
2024-02-02,1211245,1268643,1209773,1264228,91076,3.62
2024-02-05,1252454,1276002,1236265,1246567,53677,-1.4
2024-02-06,1261285,1292191,1237737,1245095,53620,-0.12
2024-02-07,1249511,1253926,1214189,1215660,66271,-2.36
2024-02-08,1223019,1225963,1180339,1199471,67876,-1.33
2024-02-13,1202415,1239208,1202415,1233321,59485,2.82
2024-02-14,1224491,1225963,1199471,1218604,36253,-1.19
2024-02-15,1228906,1228906,1203886,1208302,33100,-0.85
2024-02-16,1220076,1220076,1199471,1218604,41509,0.85
2024-02-19,1206830,1217132,1203886,1208302,38533,-0.85
2024-02-20,1205358,1212717,1199471,1203886,34431,-0.37
2024-02-21,1209773,1212717,1202415,1211245,61617,0.61
2024-02-22,1214189,1224491,1203886,1206830,26995,-0.36
2024-02-23,1205358,1218604,1186226,1198000,48863,-0.73
2024-02-26,1202415,1209773,1190641,1192113,43901,-0.49
2024-02-27,1200943,1200943,1181810,1187697,38991,-0.37
2024-02-28,1187697,1195056,1171508,1178867,38893,-0.74
2024-02-29,1171508,1178867,1136186,1139130,93495,-3.37
2024-03-04,1143545,1153847,1136186,1139130,56093,0.0
2024-03-05,1133243,1168565,1130299,1147960,36356,0.78
2024-03-06,1145017,1167093,1143545,1155319,25255,0.64
2024-03-07,1168565,1195056,1156791,1171508,58605,1.4
2024-03-08,1196528,1243624,1195056,1233321,126415,5.28
2024-03-11,1239208,1240680,1214189,1221547,43335,-0.95
2024-03-12,1230378,1237737,1215660,1236265,31647,1.2
2024-03-13,1239208,1248039,1205358,1218604,40757,-1.43
2024-03-14,1221547,1236265,1214189,1236265,51164,1.45
2024-03-15,1231850,1258341,1215660,1215660,61215,-1.67
2024-03-18,1227434,1295135,1215660,1264228,118059,4.0
2024-03-19,1265700,1267171,1243624,1248039,39907,-1.28
2024-03-20,1256869,1273058,1245095,1250982,45919,0.24
2024-03-21,1255398,1262756,1221547,1261285,52232,0.82
2024-03-22,1252454,1259813,1236265,1236265,35422,-1.98
2024-03-25,1246567,1253926,1228906,1236265,32201,0.0
2024-03-26,1245095,1249511,1215660,1218604,47352,-1.43
2024-03-27,1218604,1231850,1217132,1230378,23729,0.97
2024-03-28,1224491,1230378,1215660,1225963,24215,-0.36
2024-03-29,1225963,1248039,1218604,1223019,33052,-0.24
2024-04-01,1233321,1233321,1200943,1200943,38289,-1.81
2024-04-02,1196528,1209773,1192113,1200943,29207,0.0
2024-04-03,1193584,1212717,1193584,1195056,34463,-0.49
2024-04-04,1200943,1211245,1195056,1202415,23544,0.62
2024-04-05,1195056,1200943,1183282,1196528,26620,-0.49
2024-04-08,1189169,1208302,1174452,1199471,26089,0.25
2024-04-09,1205358,1208302,1184754,1184754,26904,-1.23
2024-04-11,1171508,1181810,1155319,1170036,41605,-1.24
2024-04-12,1170036,1178867,1158262,1162678,28097,-0.63
2024-04-15,1153847,1168565,1143545,1167093,21469,0.38
2024-04-16,1158262,1168565,1149432,1155319,29742,-1.01
2024-04-17,1155319,1158262,1142073,1142073,20266,-1.15
2024-04-18,1147960,1172980,1143545,1162678,22558,1.8
2024-04-19,1153847,1161206,1133243,1149432,37831,-1.14
2024-04-22,1162678,1184754,1159734,1180339,40714,2.69
2024-04-23,1170036,1177395,1161206,1164149,29972,-1.37
2024-04-24,1175923,1183282,1159734,1162678,33067,-0.13
2024-04-25,1152375,1161206,1140601,1147960,46701,-1.27
2024-04-26,1146488,1147960,1131771,1133243,55918,-1.28
2024-04-29,1140601,1145017,1130299,1140601,61632,0.65
2024-04-30,1142073,1158262,1140601,1149432,41265,0.77
2024-05-02,1143545,1152375,1139130,1140601,33369,-0.77
2024-05-03,1146488,1149432,1134714,1134714,38093,-0.52
2024-05-07,1143545,1162678,1143545,1155319,59673,1.82
2024-05-08,1170036,1181810,1162678,1164149,55997,0.76
2024-05-09,1171508,1171508,1146488,1149432,56388,-1.26
2024-05-10,1161206,1168565,1152375,1158262,44833,0.77
2024-05-13,1164149,1168565,1147960,1149432,23943,-0.76
2024-05-14,1152375,1161206,1146488,1149432,19449,0.0
2024-05-16,1156791,1164149,1149432,1153847,44693,0.38
2024-05-17,1152375,1164149,1150904,1159734,31047,0.51
2024-05-20,1165621,1167093,1155319,1162678,27449,0.25
2024-05-21,1155319,1158262,1146488,1146488,39623,-1.39
2024-05-22,1149432,1158262,1142073,1143545,27961,-0.26
2024-05-23,1137658,1146488,1133243,1133243,50023,-0.9
2024-05-24,1122941,1127356,1105280,1105280,55047,-2.47
2024-05-27,1109695,1117054,1097921,1111167,30136,0.53
2024-05-28,1109695,1111167,1096449,1096449,35614,-1.32
2024-05-29,1087619,1099393,1068486,1069958,60636,-2.42
2024-05-30,1068486,1094977,1061127,1077316,26052,0.69
2024-05-31,1087619,1089090,1071429,1074373,34917,-0.27
2024-06-03,1083203,1112638,1083203,1106751,33856,3.01
2024-06-04,1097921,1114110,1097921,1108223,22476,0.13
2024-06-05,1114110,1139130,1105280,1118525,43844,0.93
2024-06-07,1121469,1131771,1099393,1103808,39173,-1.32
2024-06-10,1092034,1092034,1078788,1083203,46251,-1.87
2024-06-11,1089090,1111167,1087619,1089090,32839,0.54
2024-06-12,1090562,1103808,1083203,1092034,40608,0.27
2024-06-13,1093506,1111167,1083203,1083203,64956,-0.81
2024-06-14,1083203,1087619,1078788,1084675,34823,0.14
2024-06-17,1081732,1084675,1074373,1083203,25445,-0.14
2024-06-18,1087619,1094977,1078788,1089090,31469,0.54
2024-06-19,1097921,1112638,1092034,1111167,37805,2.03
2024-06-20,1108223,1112638,1099393,1099393,22548,-1.06
2024-06-21,1099393,1105280,1086147,1103808,42096,0.4
2024-06-24,1099393,1100864,1080260,1080260,31211,-2.13
2024-06-25,1089090,1089090,1077316,1086147,28769,0.54
2024-06-26,1086147,1087619,1071429,1072901,43500,-1.22
2024-06-27,1067014,1078788,1062599,1077316,33423,0.41
2024-06-28,1077316,1080260,1065542,1069958,51640,-0.68
2024-07-01,1069958,1131771,1067014,1117054,99739,4.4
2024-07-02,1112638,1199471,1108223,1192113,211129,6.72
2024-07-03,1184754,1203886,1165621,1192113,106277,0.0
2024-07-04,1192113,1192113,1170036,1181810,49531,-0.86
2024-07-05,1189169,1189169,1174452,1181810,42835,0.0
2024-07-08,1186226,1189169,1153847,1165621,54928,-1.37
2024-07-09,1171508,1189169,1164149,1171508,37331,0.51
2024-07-10,1171508,1199471,1165621,1187697,55315,1.38
2024-07-11,1198000,1211245,1184754,1199471,56036,0.99
2024-07-12,1199471,1214189,1196528,1211245,58794,0.98
2024-07-15,1221547,1224491,1200943,1205358,42489,-0.49
2024-07-16,1214189,1217132,1200943,1212717,34693,0.61
2024-07-17,1203886,1264228,1203886,1252454,118912,3.28
2024-07-18,1250982,1259813,1239208,1250982,64545,-0.12
2024-07-19,1239208,1242152,1208302,1228906,47051,-1.76
2024-07-22,1225963,1261285,1215660,1248039,83607,1.56
2024-07-23,1253926,1273058,1243624,1248039,49844,0.0
2024-07-24,1243624,1309852,1230378,1299550,184557,4.13
2024-07-25,1295135,1309852,1262756,1281889,129616,-1.36
2024-07-26,1284832,1367250,1283361,1346646,169198,5.05
2024-07-29,1352533,1398157,1346646,1383439,98759,2.73
2024-07-30,1383439,1412874,1365778,1379024,98385,-0.32
2024-07-31,1390798,1405515,1361363,1380496,73659,0.11
2024-08-01,1365778,1365778,1326041,1361363,98481,-1.39
2024-08-02,1342230,1364307,1328985,1340759,68700,-1.51
2024-08-05,1321626,1359891,1255398,1309852,170890,-2.31
2024-08-06,1358420,1381968,1326041,1365778,130081,4.27
2024-08-07,1364307,1440837,1361363,1412874,190855,3.45
2024-08-08,1412874,1437894,1390798,1433479,91630,1.46
2024-08-09,1443781,1451140,1405515,1412874,69187,-1.44
2024-08-12,1415818,1433479,1389326,1398157,55811,-1.04
2024-08-13,1389326,1396685,1361363,1381968,59148,-1.16
2024-08-14,1384911,1384911,1342230,1371665,79950,-0.75
2024-08-16,1383439,1387855,1361363,1370194,65639,-0.11
2024-08-19,1373137,1404044,1356948,1368722,72486,-0.11
2024-08-20,1370194,1374609,1327513,1334872,83298,-2.47
2024-08-21,1343702,1395213,1343702,1395213,102231,4.52
2024-08-22,1392270,1420233,1377552,1405515,82782,0.74
2024-08-23,1405515,1418761,1395213,1408459,35156,0.21
2024-08-26,1418761,1418761,1395213,1415818,29660,0.52
2024-08-27,1423176,1479103,1423176,1432007,162005,1.14
2024-08-28,1440837,1477631,1433479,1458498,116310,1.85
2024-08-29,1458498,1464385,1404044,1406987,72310,-3.53
2024-08-30,1406987,1454083,1406987,1442309,59522,2.51
2024-09-02,1457027,1458498,1405515,1420233,37077,-1.53
2024-09-03,1421705,1440837,1411402,1414346,32673,-0.41
2024-09-04,1383439,1401100,1374609,1392270,55408,-1.56
2024-09-05,1395213,1404044,1356948,1376081,63171,-1.16
2024-09-06,1376081,1432007,1367250,1420233,83932,3.21
2024-09-09,1401100,1432007,1398157,1420233,37119,0.0
2024-09-10,1432007,1486461,1426120,1465857,118221,3.21
2024-09-11,1474687,1492348,1427592,1443781,76637,-1.51
2024-09-12,1452611,1452611,1423176,1429063,64158,-1.02
2024-09-13,1442309,1465857,1427592,1457027,48379,1.96
2024-09-19,1490877,1545331,1480574,1543859,151338,5.96
2024-09-20,1540916,1564464,1526199,1560049,103527,1.05
2024-09-23,1557105,1613031,1546803,1599786,107393,2.55
2024-09-24,1596842,1605673,1561520,1592427,71362,-0.46
2024-09-25,1615975,1632164,1524727,1540916,97850,-3.23
2024-09-26,1540916,1552690,1515896,1548275,61537,0.48
2024-09-27,1540916,1542388,1451140,1451140,146499,-6.27
2024-09-30,1448196,1476159,1432007,1437894,87361,-0.91
2024-10-02,1432007,1449668,1409931,1437894,64141,0.0
2024-10-04,1454083,1495292,1440837,1470272,94228,2.25
2024-10-07,1480574,1482046,1457027,1473216,46597,0.2
2024-10-08,1462914,1484990,1459970,1477631,36196,0.3
2024-10-10,1484990,1520312,1464385,1464385,60452,-0.9
2024-10-11,1487933,1520312,1459970,1507066,65952,2.91
2024-10-14,1507066,1526199,1496764,1524727,48682,1.17
2024-10-15,1523255,1613031,1515896,1592427,90675,4.44
