ticker,name,signal_date,avg_target,cur_price,gap_pct,return_pct,excess_return_pct
005930,삼성전자,2023-10-12,95000.0,68000,39.71,3.68,5.57
005930,삼성전자,2023-10-12,91667.0,68000,34.8,3.68,5.57
005930,삼성전자,2023-10-12,91667.0,68000,34.8,3.68,5.57
005930,삼성전자,2023-10-12,90000.0,68000,32.35,3.68,5.57
005930,삼성전자,2023-10-12,91667.0,68000,34.8,3.68,5.57
005930,삼성전자,2023-10-12,93000.0,68000,36.76,3.68,5.57
005930,삼성전자,2023-11-01,93000.0,69700,33.43,4.45,-3.75
005930,삼성전자,2023-11-01,93000.0,69700,33.43,4.45,-3.75
005930,삼성전자,2023-11-01,91667.0,69700,31.52,4.45,-3.75
005930,삼성전자,2023-11-01,91667.0,69700,31.52,4.45,-3.75
005930,삼성전자,2023-11-01,91333.0,69700,31.04,4.45,-3.75
005930,삼성전자,2023-11-01,91333.0,69700,31.04,4.45,-3.75
005930,삼성전자,2023-11-01,87000.0,69700,24.82,4.45,-3.75
005930,삼성전자,2023-11-01,85667.0,69700,22.91,4.45,-3.75
005930,삼성전자,2023-11-01,85667.0,69700,22.91,4.45,-3.75
005930,삼성전자,2023-11-06,93333.0,70900,31.64,0.42,-1.64
005930,삼성전자,2023-11-13,95000.0,70800,34.18,3.81,-0.38
005930,삼성전자,2023-11-28,92667.0,72700,27.46,7.98,2.6
005930,삼성전자,2023-11-30,88333.0,72000,22.69,6.94,2.86
005930,삼성전자,2023-12-08,86667.0,73000,18.72,0.27,-0.32
005930,삼성전자,2024-01-02,88667.0,77000,15.15,-5.58,-1.36
005930,삼성전자,2024-01-05,93000.0,76500,21.57,-2.88,-3.79
005930,삼성전자,2024-01-05,96000.0,76500,25.49,-2.88,-3.79
005930,삼성전자,2024-01-05,99667.0,76500,30.28,-2.88,-3.79
005930,삼성전자,2024-01-10,101333.0,73200,38.43,1.23,-1.92
005930,삼성전자,2024-01-10,99333.0,73200,35.7,1.23,-1.92
005930,삼성전자,2024-01-10,96000.0,73200,31.15,1.23,-1.92
005930,삼성전자,2024-01-10,90000.0,73200,22.95,1.23,-1.92
005930,삼성전자,2024-01-10,92000.0,73200,25.68,1.23,-1.92
005930,삼성전자,2024-02-01,92000.0,75200,22.34,-3.06,-4.06
005930,삼성전자,2024-02-01,98000.0,75200,30.32,-3.06,-4.06
005930,삼성전자,2024-02-01,95000.0,75200,26.33,-3.06,-4.06
005930,삼성전자,2024-02-01,95000.0,75200,26.33,-3.06,-4.06
005930,삼성전자,2024-02-01,90333.0,75200,20.12,-3.06,-4.06
005930,삼성전자,2024-02-01,93667.0,75200,24.56,-3.06,-4.06
005930,삼성전자,2024-02-01,95000.0,75200,26.33,-3.06,-4.06
005930,삼성전자,2024-02-01,97667.0,75200,29.88,-3.06,-4.06
005930,삼성전자,2024-02-01,96000.0,75200,27.66,-3.06,-4.06
005930,삼성전자,2024-02-01,93667.0,75200,24.56,-3.06,-4.06
005930,삼성전자,2024-02-05,92333.0,74400,24.1,-1.48,-5.52
005930,삼성전자,2024-03-14,94000.0,72300,30.01,13.69,13.56
005930,삼성전자,2024-03-27,96333.0,80800,19.22,-5.07,-1.82
005930,삼성전자,2024-03-28,98000.0,82400,18.93,-6.92,-4.76
005930,삼성전자,2024-04-01,98000.0,85000,15.29,-8.24,-5.71
005930,삼성전자,2024-04-01,98333.0,85000,15.69,-8.24,-5.71
005930,삼성전자,2024-04-01,100667.0,85000,18.43,-8.24,-5.71
005930,삼성전자,2024-04-02,100667.0,84100,19.7,-7.73,-6.61
005930,삼성전자,2024-04-08,102333.0,83600,22.41,-5.26,-6.09
005930,삼성전자,2024-04-08,103333.0,83600,23.6,-5.26,-6.09
005930,삼성전자,2024-04-08,105000.0,83600,25.6,-5.26,-6.09
005930,삼성전자,2024-04-08,107333.0,83600,28.39,-5.26,-6.09
005930,삼성전자,2024-04-08,103667.0,83600,24.0,-5.26,-6.09
005930,삼성전자,2024-04-08,107000.0,83600,27.99,-5.26,-6.09
005930,삼성전자,2024-04-08,104667.0,83600,25.2,-5.26,-6.09
005930,삼성전자,2024-04-08,108000.0,83600,29.19,-5.26,-6.09
005930,삼성전자,2024-04-08,103000.0,83600,23.21,-5.26,-6.09
005930,삼성전자,2024-05-02,105333.0,77600,35.74,-2.96,-2.42
005930,삼성전자,2024-05-02,102333.0,77600,31.87,-2.96,-2.42
005930,삼성전자,2024-05-02,102333.0,77600,31.87,-2.96,-2.42
005930,삼성전자,2024-05-02,98333.0,77600,26.72,-2.96,-2.42
005930,삼성전자,2024-05-02,101667.0,77600,31.01,-2.96,-2.42
005930,삼성전자,2024-05-02,103333.0,77600,33.16,-2.96,-2.42
005930,삼성전자,2024-05-02,108333.0,77600,39.6,-2.96,-2.42
005930,삼성전자,2024-05-02,105000.0,77600,35.31,-2.96,-2.42
005930,삼성전자,2024-05-02,103333.0,77600,33.16,-2.96,-2.42
005930,삼성전자,2024-05-02,102000.0,77600,31.44,-2.96,-2.42
005930,삼성전자,2024-05-02,107000.0,77600,37.89,-2.96,-2.42
005930,삼성전자,2024-05-02,105333.0,77600,35.74,-2.96,-2.42
005930,삼성전자,2024-05-02,106333.0,77600,37.03,-2.96,-2.42
005930,삼성전자,2024-06-05,104667.0,77300,35.4,12.68,7.55
005930,삼성전자,2024-06-07,106333.0,75700,40.47,15.46,9.66
005930,삼성전자,2024-06-24,108333.0,80800,34.08,3.84,3.84
005930,삼성전자,2024-06-25,108000.0,81300,32.84,0.86,2.06
005930,삼성전자,2024-06-27,111333.0,81500,36.61,-0.74,1.62
005930,삼성전자,2024-07-04,109667.0,87100,25.91,-8.61,-2.11
005930,삼성전자,2024-07-05,110000.0,87400,25.86,-18.31,-3.74
005930,삼성전자,2024-07-08,112333.0,87800,27.94,-17.43,-5.39
005930,삼성전자,2024-07-08,112333.0,87800,27.94,-17.43,-5.39
005930,삼성전자,2024-07-08,114000.0,87800,29.84,-17.43,-5.39
005930,삼성전자,2024-07-08,111667.0,87800,27.18,-17.43,-5.39
005930,삼성전자,2024-07-08,115000.0,87800,30.98,-17.43,-5.39
005930,삼성전자,2024-07-08,110333.0,87800,25.66,-17.43,-5.39
005930,삼성전자,2024-07-08,110333.0,87800,25.66,-17.43,-5.39
005930,삼성전자,2024-07-08,107000.0,87800,21.87,-17.43,-5.39
005930,삼성전자,2024-07-09,110000.0,87800,25.28,-14.92,-4.47
005930,삼성전자,2024-08-01,113333.0,79600,42.38,-6.53,-6.71
005930,삼성전자,2024-08-01,113000.0,79600,41.96,-6.53,-6.71
005930,삼성전자,2024-08-01,113000.0,79600,41.96,-6.53,-6.71
005930,삼성전자,2024-08-01,112000.0,79600,40.7,-6.53,-6.71
005930,삼성전자,2024-08-01,114000.0,79600,43.22,-6.53,-6.71
005930,삼성전자,2024-08-01,114000.0,79600,43.22,-6.53,-6.71
005930,삼성전자,2024-08-01,111667.0,79600,40.28,-6.53,-6.71
005930,삼성전자,2024-08-01,105667.0,79600,32.75,-6.53,-6.71
005930,삼성전자,2024-08-01,105667.0,79600,32.75,-6.53,-6.71
005930,삼성전자,2024-08-01,105667.0,79600,32.75,-6.53,-6.71
005930,삼성전자,2024-08-01,110000.0,79600,38.19,-6.53,-6.71
005930,삼성전자,2024-08-06,113333.0,74700,51.72,-7.63,-7.91
005930,삼성전자,2024-09-02,113333.0,72500,56.32,-16.83,-14.19
005930,삼성전자,2024-09-12,110000.0,64400,70.81,-8.39,-9.53
005930,삼성전자,2024-09-12,100333.0,64400,55.8,-8.39,-9.53
005930,삼성전자,2024-09-19,97000.0,63000,53.97,-6.19,-6.43
005930,삼성전자,2024-09-24,95333.0,62200,53.27,-6.59,-7.21
005930,삼성전자,2024-09-24,96000.0,62200,54.34,-6.59,-7.21
005930,삼성전자,2024-10-02,94333.0,60600,55.67,-3.14,-3.88
005930,삼성전자,2024-10-04,91333.0,61000,49.73,-5.57,-4.29
005930,삼성전자,2024-10-04,92000.0,61000,50.82,-5.57,-4.29
005930,삼성전자,2024-10-10,90333.0,59300,52.33,-3.88,-2.5
005930,삼성전자,2024-10-10,93333.0,59300,57.39,-3.88,-2.5
005930,삼성전자,2024-10-10,93333.0,59300,57.39,-3.88,-2.5
005930,삼성전자,2024-10-10,88667.0,59300,49.52,-3.88,-2.5
005930,삼성전자,2024-10-10,84333.0,59300,42.21,-3.88,-2.5
005930,삼성전자,2024-10-10,86000.0,59300,45.03,-3.88,-2.5
005930,삼성전자,2024-11-01,92333.0,58700,57.3,-8.69,-3.49
005930,삼성전자,2024-11-01,95000.0,58700,61.84,-8.69,-3.49
005930,삼성전자,2024-11-01,91667.0,58700,56.16,-8.69,-3.49
005930,삼성전자,2024-11-01,90000.0,58700,53.32,-8.69,-3.49
005930,삼성전자,2024-11-01,85333.0,58700,45.37,-8.69,-3.49
005930,삼성전자,2024-11-01,85333.0,58700,45.37,-8.69,-3.49
005930,삼성전자,2024-11-01,82667.0,58700,40.83,-8.69,-3.49
005930,삼성전자,2024-11-01,89000.0,58700,51.62,-8.69,-3.49
005930,삼성전자,2024-11-01,89000.0,58700,51.62,-8.69,-3.49
005930,삼성전자,2024-11-01,92667.0,58700,57.86,-8.69,-3.49
005930,삼성전자,2024-11-14,86000.0,53500,60.75,4.86,1.65
005930,삼성전자,2024-11-14,84000.0,53500,57.01,4.86,1.65
005930,삼성전자,2024-11-18,81667.0,56300,45.06,-3.73,-3.12
005930,삼성전자,2024-11-18,80667.0,56300,43.28,-3.73,-3.12
005930,삼성전자,2024-12-09,78333.0,54000,45.06,2.41,-1.64
005930,삼성전자,2024-12-10,74000.0,54000,37.04,0.19,-1.74
005930,삼성전자,2024-12-17,74333.0,54900,35.4,-2.73,-4.17
005930,삼성전자,2024-12-18,76000.0,53100,43.13,0.75,-2.62
005930,삼성전자,2024-12-24,75333.0,53600,40.55,-2.24,-5.85
005930,삼성전자,2024-12-30,76000.0,53400,42.32,-0.94,-5.54
005930,삼성전자,2024-12-31,75000.0,53400,40.45,-0.94,-5.54
005930,삼성전자,2025-01-02,79333.0,54400,45.83,-0.74,-4.62
005930,삼성전자,2025-01-02,80333.0,54400,47.67,-0.74,-4.62
005930,삼성전자,2025-01-06,79667.0,55400,43.8,0.36,-0.81
005930,삼성전자,2025-01-06,79667.0,55400,43.8,0.36,-0.81
005930,삼성전자,2025-01-06,79333.0,55400,43.2,0.36,-0.81
005930,삼성전자,2025-01-07,78667.0,57300,37.29,-2.79,-3.51
005930,삼성전자,2025-01-07,76333.0,57300,33.22,-2.79,-3.51
005930,삼성전자,2025-01-07,75000.0,57300,30.89,-2.79,-3.51
005930,삼성전자,2025-01-09,76000.0,55300,37.43,0.9,-1.77
005930,삼성전자,2025-01-09,75333.0,55300,36.23,0.9,-1.77
005930,삼성전자,2025-01-09,75333.0,55300,36.23,0.9,-1.77
005930,삼성전자,2025-01-09,77333.0,55300,39.84,0.9,-1.77
005930,삼성전자,2025-01-09,75000.0,55300,35.62,0.9,-1.77
005930,삼성전자,2025-01-13,78000.0,53900,44.71,3.9,-0.63
005930,삼성전자,2025-02-03,74333.0,52700,41.05,2.47,-0.61
005930,삼성전자,2025-02-03,75000.0,52700,42.31,2.47,-0.61
005930,삼성전자,2025-02-03,71667.0,52700,35.99,2.47,-0.61
005930,삼성전자,2025-02-03,71667.0,52700,35.99,2.47,-0.61
005930,삼성전자,2025-02-03,71000.0,52700,34.72,2.47,-0.61
005930,삼성전자,2025-02-03,72000.0,52700,36.62,2.47,-0.61
005930,삼성전자,2025-02-03,72000.0,52700,36.62,2.47,-0.61
005930,삼성전자,2025-02-03,73000.0,52700,38.52,2.47,-0.61
005930,삼성전자,2025-02-03,76000.0,52700,44.21,2.47,-0.61
005930,삼성전자,2025-02-03,76667.0,52700,45.48,2.47,-0.61
005930,삼성전자,2025-03-04,76667.0,54000,41.98,8.89,10.93
005930,삼성전자,2025-03-04,71333.0,54000,32.1,8.89,10.93
005930,삼성전자,2025-03-28,71667.0,57800,23.99,-3.46,-6.19
005930,삼성전자,2025-04-02,73667.0,57600,27.89,-5.73,-8.67
005930,삼성전자,2025-04-03,76667.0,56100,36.66,-2.67,-7.07
005930,삼성전자,2025-04-04,79333.0,53200,49.12,2.63,-8.16
005930,삼성전자,2025-04-09,81667.0,56400,44.8,0.89,-5.79
005930,삼성전자,2025-04-09,79333.0,56400,40.66,0.89,-5.79
005930,삼성전자,2025-04-09,74667.0,56400,32.39,0.89,-5.79
005930,삼성전자,2025-04-09,71667.0,56400,27.07,0.89,-5.79
005930,삼성전자,2025-04-09,72667.0,56400,28.84,0.89,-5.79
005930,삼성전자,2025-05-02,76000.0,54600,39.19,8.24,-1.01
005930,삼성전자,2025-05-02,74333.0,54600,36.14,8.24,-1.01
005930,삼성전자,2025-05-02,75000.0,54600,37.36,8.24,-1.01
005930,삼성전자,2025-05-02,74000.0,54600,35.53,8.24,-1.01
005930,삼성전자,2025-05-02,74000.0,54600,35.53,8.24,-1.01
005930,삼성전자,2025-05-02,73333.0,54600,34.31,8.24,-1.01
005930,삼성전자,2025-05-02,71333.0,54600,30.65,8.24,-1.01
005930,삼성전자,2025-05-02,76000.0,54600,39.19,8.24,-1.01
005930,삼성전자,2025-05-02,75667.0,54600,38.58,8.24,-1.01
005930,삼성전자,2025-05-07,78667.0,54600,44.08,9.52,-1.19
005930,삼성전자,2025-05-21,75333.0,54700,37.72,6.03,-10.19
005930,삼성전자,2025-06-13,77667.0,57200,35.78,9.27,0.6
005930,삼성전자,2025-06-18,75667.0,59200,27.82,12.67,5.46
005930,삼성전자,2025-06-30,77333.0,60200,28.46,17.28,12.71
005930,삼성전자,2025-07-02,74667.0,63800,17.03,11.91,7.77
005930,삼성전자,2025-07-04,76667.0,61700,24.26,12.97,10.08
005930,삼성전자,2025-07-04,77000.0,61700,24.8,12.97,10.08
005930,삼성전자,2025-07-09,80000.0,61000,31.15,15.57,14.18
005930,삼성전자,2025-07-09,78000.0,61000,27.87,15.57,14.18
005930,삼성전자,2025-07-09,75333.0,61000,23.5,15.57,14.18
005930,삼성전자,2025-07-09,73667.0,61000,20.77,15.57,14.18
005930,삼성전자,2025-07-09,75333.0,61000,23.5,15.57,14.18
005930,삼성전자,2025-07-09,78000.0,61000,27.87,15.57,14.18
005930,삼성전자,2025-07-09,77667.0,61000,27.32,15.57,14.18
005930,삼성전자,2025-07-09,75333.0,61000,23.5,15.57,14.18
005930,삼성전자,2025-07-14,74667.0,63700,17.22,11.62,12.41
005930,삼성전자,2025-07-21,79667.0,66000,20.71,6.82,8.08
005930,삼성전자,2025-07-29,83667.0,72600,15.24,-4.13,-2.35
005930,삼성전자,2025-07-29,87000.0,72600,19.83,-4.13,-2.35
005930,삼성전자,2025-07-29,82333.0,72600,13.41,-4.13,-2.35
005930,삼성전자,2025-08-01,81333.0,69700,16.69,-0.86,-1.64
005930,삼성전자,2025-08-01,82000.0,69700,17.65,-0.86,-1.64
005930,삼성전자,2025-08-01,85000.0,69700,21.95,-0.86,-1.64
005930,삼성전자,2025-08-01,86000.0,69700,23.39,-0.86,-1.64
005930,삼성전자,2025-08-01,84000.0,69700,20.52,-0.86,-1.64
005930,삼성전자,2025-08-01,84000.0,69700,20.52,-0.86,-1.64
005930,삼성전자,2025-08-01,85333.0,69700,22.43,-0.86,-1.64
005930,삼성전자,2025-08-01,86667.0,69700,24.34,-0.86,-1.64
005930,삼성전자,2025-08-01,88333.0,69700,26.73,-0.86,-1.64
005930,삼성전자,2025-08-01,89000.0,69700,27.69,-0.86,-1.64
005930,삼성전자,2025-08-22,89667.0,71500,25.41,16.78,8.72
005930,삼성전자,2025-09-15,92000.0,79400,15.87,22.8,11.95
005930,삼성전자,2025-09-17,98667.0,80500,22.57,19.88,8.77
005930,삼성전자,2025-09-17,100333.0,80500,24.64,19.88,8.77
005930,삼성전자,2025-09-19,105000.0,83500,25.75,22.16,5.6
005930,삼성전자,2025-09-22,105333.0,84700,24.36,17.47,2.44
005930,삼성전자,2025-09-23,108667.0,85400,27.24,17.68,0.14
005930,삼성전자,2025-09-30,110333.0,86000,28.29,16.98,1.1
005930,삼성전자,2025-10-15,113333.0,97700,16.0,5.22,-6.05
005930,삼성전자,2025-10-15,115000.0,97700,17.71,5.22,-6.05
005930,삼성전자,2025-10-15,113333.0,97700,16.0,5.22,-6.05
005930,삼성전자,2025-10-15,110000.0,97700,12.59,5.22,-6.05
005930,삼성전자,2025-10-15,115667.0,97700,18.39,5.22,-6.05
005930,삼성전자,2025-10-15,115667.0,97700,18.39,5.22,-6.05
005930,삼성전자,2025-10-31,129000.0,111100,16.11,-9.27,-2.13
005930,삼성전자,2025-10-31,133333.0,111100,20.01,-9.27,-2.13
005930,삼성전자,2025-10-31,141000.0,111100,26.91,-9.27,-2.13
005930,삼성전자,2025-10-31,138333.0,111100,24.51,-9.27,-2.13
005930,삼성전자,2025-10-31,135000.0,111100,21.51,-9.27,-2.13
005930,삼성전자,2025-10-31,135667.0,111100,22.11,-9.27,-2.13
005930,삼성전자,2025-10-31,131667.0,111100,18.51,-9.27,-2.13
005930,삼성전자,2025-10-31,131000.0,111100,17.91,-9.27,-2.13
005930,삼성전자,2025-10-31,132667.0,111100,19.41,-9.27,-2.13
005930,삼성전자,2025-11-03,131000.0,104900,24.88,-1.43,1.65
005930,삼성전자,2025-11-03,137333.0,104900,30.92,-1.43,1.65
005930,삼성전자,2025-12-03,137333.0,105100,30.67,32.16,19.82
005930,삼성전자,2025-12-10,142333.0,107300,32.65,28.24,14.08
005930,삼성전자,2025-12-17,145000.0,107600,34.76,34.94,12.63
005930,삼성전자,2025-12-17,145000.0,107600,34.76,34.94,12.63
005930,삼성전자,2026-01-05,156000.0,138900,12.31,20.59,3.74
005930,삼성전자,2026-01-06,161000.0,141000,14.18,19.93,1.91
005930,삼성전자,2026-01-07,171000.0,138800,23.2,14.77,1.34
005930,삼성전자,2026-01-09,173333.0,138800,24.88,19.88,5.33
005930,삼성전자,2026-01-09,176667.0,138800,27.28,19.88,5.33
005930,삼성전자,2026-01-09,180000.0,138800,29.68,19.88,5.33
005930,삼성전자,2026-01-09,177333.0,138800,27.76,19.88,5.33
005930,삼성전자,2026-01-09,169000.0,138800,21.76,19.88,5.33
005930,삼성전자,2026-01-12,171333.0,137600,24.52,20.49,7.52
005930,삼성전자,2026-01-23,180667.0,152100,18.78,43.33,15.9
005930,삼성전자,2026-01-28,215667.0,160700,34.2,7.16,9.6
005930,삼성전자,2026-01-30,220000.0,150400,46.28,25.13,12.3
005930,삼성전자,2026-01-30,221333.0,150400,47.16,25.13,12.3
005930,삼성전자,2026-01-30,204667.0,150400,36.08,25.13,12.3
005930,삼성전자,2026-01-30,218000.0,150400,44.95,25.13,12.3
005930,삼성전자,2026-01-30,232333.0,150400,54.48,25.13,12.3
005930,삼성전자,2026-01-30,239000.0,150400,58.91,25.13,12.3
005930,삼성전자,2026-01-30,233000.0,150400,54.92,25.13,12.3
005930,삼성전자,2026-01-30,224000.0,150400,48.94,25.13,12.3
005930,삼성전자,2026-01-30,208333.0,150400,38.52,25.13,12.3
005930,삼성전자,2026-01-30,201000.0,150400,33.64,25.13,12.3
005930,삼성전자,2026-02-10,197667.0,167800,17.8,15.55,10.21
005930,삼성전자,2026-02-23,226667.0,200000,13.33,-1.95,3.53
005930,삼성전자,2026-02-24,260000.0,203500,27.76,-11.5,-1.25
005930,삼성전자,2026-03-03,276667.0,172200,60.67,10.1,2.54
005930,삼성전자,2026-03-05,278333.0,188200,47.89,-1.06,2.65
005930,삼성전자,2026-03-10,270000.0,190000,42.11,10.79,6.11
005930,삼성전자,2026-03-13,283333.0,188700,50.15,6.52,1.86
005930,삼성전자,2026-03-16,281667.0,193900,45.26,6.5,0.7
005930,삼성전자,2026-03-18,290000.0,200500,44.64,8.48,0.45
005930,삼성전자,2026-03-23,290000.0,187600,54.58,16.74,1.71
000660,SK하이닉스,2023-01-16,110000.0,86000,27.91,8.02,3.98
000660,SK하이닉스,2023-01-26,113333.0,91500,23.86,-0.55,1.89
000660,SK하이닉스,2023-02-02,115000.0,92200,24.73,-2.71,-1.99
000660,SK하이닉스,2023-02-02,116667.0,92200,26.54,-2.71,-1.99
000660,SK하이닉스,2023-02-02,115000.0,92200,24.73,-2.71,-1.99
000660,SK하이닉스,2023-02-02,111667.0,92200,21.11,-2.71,-1.99
000660,SK하이닉스,2023-02-02,115000.0,92200,24.73,-2.71,-1.99
000660,SK하이닉스,2023-02-02,113333.0,92200,22.92,-2.71,-1.99
000660,SK하이닉스,2023-02-02,116667.0,92200,26.54,-2.71,-1.99
000660,SK하이닉스,2023-02-22,113333.0,92700,22.26,-5.83,-4.84
000660,SK하이닉스,2023-03-15,116667.0,79000,47.68,12.28,4.55
000660,SK하이닉스,2023-03-15,113333.0,79000,43.46,12.28,4.55
000660,SK하이닉스,2023-03-17,116667.0,83700,39.39,5.73,-2.53
000660,SK하이닉스,2023-03-20,113333.0,83600,35.57,4.78,-2.87
000660,SK하이닉스,2023-03-30,113333.0,88600,27.92,1.02,0.02
000660,SK하이닉스,2023-04-04,113333.0,84600,33.96,4.85,4.62
000660,SK하이닉스,2023-04-05,115000.0,83800,37.23,5.85,3.65
000660,SK하이닉스,2023-04-27,115000.0,89500,28.49,21.34,18.32
000660,SK하이닉스,2023-04-27,111667.0,89500,24.77,21.34,18.32
000660,SK하이닉스,2023-04-27,113333.0,89500,26.63,21.34,18.32
000660,SK하이닉스,2023-04-27,113333.0,89500,26.63,21.34,18.32
000660,SK하이닉스,2023-04-27,113333.0,89500,26.63,21.34,18.32
000660,SK하이닉스,2023-04-27,110000.0,89500,22.91,21.34,18.32
000660,SK하이닉스,2023-04-27,113333.0,89500,26.63,21.34,18.32
000660,SK하이닉스,2023-04-27,113333.0,89500,26.63,21.34,18.32
000660,SK하이닉스,2023-04-27,116667.0,89500,30.35,21.34,18.32
000660,SK하이닉스,2023-04-27,115000.0,89500,28.49,21.34,18.32
000660,SK하이닉스,2023-04-27,116667.0,89500,30.35,21.34,18.32
000660,SK하이닉스,2023-05-17,116667.0,93600,24.64,22.65,18.91
000660,SK하이닉스,2023-05-31,121667.0,110300,10.31,4.44,4.63
000660,SK하이닉스,2023-06-05,128333.0,108000,18.83,8.06,9.45
000660,SK하이닉스,2023-06-12,138333.0,119500,15.76,-5.1,-2.24
000660,SK하이닉스,2023-06-21,145000.0,114000,27.19,2.54,2.29
000660,SK하이닉스,2023-06-26,150000.0,113000,32.74,0.35,-1.78
